model,base_id,split,arm,binding,n_tokens_bare,n_tokens_prompt,use_index,mutation_index,use_minus_mutation,use_token_id,scored_text_is_program,bare_prefix_matches_prompt,use_is_last_bare,use_token_identical,one_token_mutation,mutation_distance_ok,ok
deepseek-coder-6.7b,base_0336,calib,ab,source,16,21,15,9,6,245,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0336,calib,ab,target,16,21,15,9,6,245,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0336,calib,ba,source,16,21,15,9,6,245,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0336,calib,ba,target,16,21,15,9,6,245,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0337,test,ab,source,16,21,15,9,6,521,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0337,test,ab,target,16,21,15,9,6,521,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0337,test,ba,source,16,21,15,9,6,521,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0337,test,ba,target,16,21,15,9,6,521,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0338,calib,ab,source,16,21,15,9,6,286,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0338,calib,ab,target,16,21,15,9,6,286,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0338,calib,ba,source,16,21,15,9,6,286,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0338,calib,ba,target,16,21,15,9,6,286,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0339,test,ab,source,16,21,15,9,6,4652,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0339,test,ab,target,16,21,15,9,6,4652,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0339,test,ba,source,16,21,15,9,6,4652,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0339,test,ba,target,16,21,15,9,6,4652,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0340,test,ab,source,16,21,15,9,6,252,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0340,test,ab,target,16,21,15,9,6,252,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0340,test,ba,source,16,21,15,9,6,252,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0340,test,ba,target,16,21,15,9,6,252,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0341,test,ab,source,16,21,15,9,6,259,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0341,test,ab,target,16,21,15,9,6,259,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0341,test,ba,source,16,21,15,9,6,259,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0341,test,ba,target,16,21,15,9,6,259,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0342,test,ab,source,16,21,15,9,6,521,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0342,test,ab,target,16,21,15,9,6,521,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0342,test,ba,source,16,21,15,9,6,521,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0342,test,ba,target,16,21,15,9,6,521,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0343,test,ab,source,16,21,15,9,6,273,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0343,test,ab,target,16,21,15,9,6,273,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0343,test,ba,source,16,21,15,9,6,273,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0343,test,ba,target,16,21,15,9,6,273,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0344,test,ab,source,16,21,15,9,6,270,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0344,test,ab,target,16,21,15,9,6,270,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0344,test,ba,source,16,21,15,9,6,270,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0344,test,ba,target,16,21,15,9,6,270,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0345,calib,ab,source,16,21,15,9,6,263,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0345,calib,ab,target,16,21,15,9,6,263,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0345,calib,ba,source,16,21,15,9,6,263,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0345,calib,ba,target,16,21,15,9,6,263,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0346,test,ab,source,16,21,15,9,6,258,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0346,test,ab,target,16,21,15,9,6,258,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0346,test,ba,source,16,21,15,9,6,258,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0346,test,ba,target,16,21,15,9,6,258,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0347,calib,ab,source,16,21,15,9,6,300,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0347,calib,ab,target,16,21,15,9,6,300,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0347,calib,ba,source,16,21,15,9,6,300,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0347,calib,ba,target,16,21,15,9,6,300,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0348,test,ab,source,16,21,15,9,6,320,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0348,test,ab,target,16,21,15,9,6,320,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0348,test,ba,source,16,21,15,9,6,320,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0348,test,ba,target,16,21,15,9,6,320,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0349,calib,ab,source,16,21,15,9,6,265,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0349,calib,ab,target,16,21,15,9,6,265,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0349,calib,ba,source,16,21,15,9,6,265,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0349,calib,ba,target,16,21,15,9,6,265,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0350,test,ab,source,16,21,15,9,6,427,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0350,test,ab,target,16,21,15,9,6,427,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0350,test,ba,source,16,21,15,9,6,427,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0350,test,ba,target,16,21,15,9,6,427,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0351,calib,ab,source,16,21,15,9,6,263,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0351,calib,ab,target,16,21,15,9,6,263,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0351,calib,ba,source,16,21,15,9,6,263,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0351,calib,ba,target,16,21,15,9,6,263,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0352,test,ab,source,16,21,15,9,6,460,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0352,test,ab,target,16,21,15,9,6,460,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0352,test,ba,source,16,21,15,9,6,460,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0352,test,ba,target,16,21,15,9,6,460,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0353,test,ab,source,16,21,15,9,6,4652,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0353,test,ab,target,16,21,15,9,6,4652,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0353,test,ba,source,16,21,15,9,6,4652,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0353,test,ba,target,16,21,15,9,6,4652,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0354,calib,ab,source,16,21,15,9,6,4652,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0354,calib,ab,target,16,21,15,9,6,4652,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0354,calib,ba,source,16,21,15,9,6,4652,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0354,calib,ba,target,16,21,15,9,6,4652,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0355,calib,ab,source,16,21,15,9,6,291,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0355,calib,ab,target,16,21,15,9,6,291,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0355,calib,ba,source,16,21,15,9,6,291,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0355,calib,ba,target,16,21,15,9,6,291,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0356,calib,ab,source,16,21,15,9,6,252,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0356,calib,ab,target,16,21,15,9,6,252,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0356,calib,ba,source,16,21,15,9,6,252,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0356,calib,ba,target,16,21,15,9,6,252,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0357,test,ab,source,16,21,15,9,6,258,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0357,test,ab,target,16,21,15,9,6,258,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0357,test,ba,source,16,21,15,9,6,258,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0357,test,ba,target,16,21,15,9,6,258,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0358,test,ab,source,16,21,15,9,6,300,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0358,test,ab,target,16,21,15,9,6,300,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0358,test,ba,source,16,21,15,9,6,300,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0358,test,ba,target,16,21,15,9,6,300,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0359,test,ab,source,16,21,15,9,6,353,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0359,test,ab,target,16,21,15,9,6,353,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0359,test,ba,source,16,21,15,9,6,353,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0359,test,ba,target,16,21,15,9,6,353,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0360,test,ab,source,16,21,15,9,6,4652,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0360,test,ab,target,16,21,15,9,6,4652,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0360,test,ba,source,16,21,15,9,6,4652,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0360,test,ba,target,16,21,15,9,6,4652,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0361,test,ab,source,16,21,15,9,6,270,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0361,test,ab,target,16,21,15,9,6,270,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0361,test,ba,source,16,21,15,9,6,270,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0361,test,ba,target,16,21,15,9,6,270,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0362,test,ab,source,16,21,15,9,6,269,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0362,test,ab,target,16,21,15,9,6,269,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0362,test,ba,source,16,21,15,9,6,269,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0362,test,ba,target,16,21,15,9,6,269,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0363,test,ab,source,16,21,15,9,6,460,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0363,test,ab,target,16,21,15,9,6,460,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0363,test,ba,source,16,21,15,9,6,460,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0363,test,ba,target,16,21,15,9,6,460,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0364,calib,ab,source,16,21,15,9,6,521,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0364,calib,ab,target,16,21,15,9,6,521,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0364,calib,ba,source,16,21,15,9,6,521,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0364,calib,ba,target,16,21,15,9,6,521,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0365,test,ab,source,16,21,15,9,6,269,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0365,test,ab,target,16,21,15,9,6,269,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0365,test,ba,source,16,21,15,9,6,269,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0365,test,ba,target,16,21,15,9,6,269,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0366,test,ab,source,16,21,15,9,6,521,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0366,test,ab,target,16,21,15,9,6,521,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0366,test,ba,source,16,21,15,9,6,521,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0366,test,ba,target,16,21,15,9,6,521,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0367,calib,ab,source,16,21,15,9,6,320,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0367,calib,ab,target,16,21,15,9,6,320,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0367,calib,ba,source,16,21,15,9,6,320,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0367,calib,ba,target,16,21,15,9,6,320,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0368,test,ab,source,16,21,15,9,6,528,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0368,test,ab,target,16,21,15,9,6,528,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0368,test,ba,source,16,21,15,9,6,528,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0368,test,ba,target,16,21,15,9,6,528,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0369,test,ab,source,16,21,15,9,6,273,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0369,test,ab,target,16,21,15,9,6,273,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0369,test,ba,source,16,21,15,9,6,273,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0369,test,ba,target,16,21,15,9,6,273,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0370,test,ab,source,16,21,15,9,6,286,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0370,test,ab,target,16,21,15,9,6,286,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0370,test,ba,source,16,21,15,9,6,286,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0370,test,ba,target,16,21,15,9,6,286,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0371,test,ab,source,16,21,15,9,6,258,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0371,test,ab,target,16,21,15,9,6,258,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0371,test,ba,source,16,21,15,9,6,258,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0371,test,ba,target,16,21,15,9,6,258,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0372,calib,ab,source,16,21,15,9,6,258,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0372,calib,ab,target,16,21,15,9,6,258,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0372,calib,ba,source,16,21,15,9,6,258,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0372,calib,ba,target,16,21,15,9,6,258,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0373,calib,ab,source,16,21,15,9,6,4652,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0373,calib,ab,target,16,21,15,9,6,4652,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0373,calib,ba,source,16,21,15,9,6,4652,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0373,calib,ba,target,16,21,15,9,6,4652,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0374,calib,ab,source,16,21,15,9,6,269,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0374,calib,ab,target,16,21,15,9,6,269,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0374,calib,ba,source,16,21,15,9,6,269,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0374,calib,ba,target,16,21,15,9,6,269,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0375,test,ab,source,16,21,15,9,6,259,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0375,test,ab,target,16,21,15,9,6,259,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0375,test,ba,source,16,21,15,9,6,259,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0375,test,ba,target,16,21,15,9,6,259,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0376,test,ab,source,16,21,15,9,6,300,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0376,test,ab,target,16,21,15,9,6,300,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0376,test,ba,source,16,21,15,9,6,300,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0376,test,ba,target,16,21,15,9,6,300,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0377,test,ab,source,16,21,15,9,6,258,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0377,test,ab,target,16,21,15,9,6,258,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0377,test,ba,source,16,21,15,9,6,258,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0377,test,ba,target,16,21,15,9,6,258,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0378,test,ab,source,16,21,15,9,6,252,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0378,test,ab,target,16,21,15,9,6,252,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0378,test,ba,source,16,21,15,9,6,252,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0378,test,ba,target,16,21,15,9,6,252,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0379,test,ab,source,16,21,15,9,6,528,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0379,test,ab,target,16,21,15,9,6,528,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0379,test,ba,source,16,21,15,9,6,528,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0379,test,ba,target,16,21,15,9,6,528,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0380,calib,ab,source,16,21,15,9,6,269,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0380,calib,ab,target,16,21,15,9,6,269,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0380,calib,ba,source,16,21,15,9,6,269,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0380,calib,ba,target,16,21,15,9,6,269,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0381,test,ab,source,16,21,15,9,6,259,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0381,test,ab,target,16,21,15,9,6,259,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0381,test,ba,source,16,21,15,9,6,259,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0381,test,ba,target,16,21,15,9,6,259,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0382,test,ab,source,16,21,15,9,6,270,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0382,test,ab,target,16,21,15,9,6,270,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0382,test,ba,source,16,21,15,9,6,270,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0382,test,ba,target,16,21,15,9,6,270,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0383,test,ab,source,16,21,15,9,6,270,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0383,test,ab,target,16,21,15,9,6,270,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0383,test,ba,source,16,21,15,9,6,270,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0383,test,ba,target,16,21,15,9,6,270,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0384,test,ab,source,16,21,15,9,6,460,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0384,test,ab,target,16,21,15,9,6,460,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0384,test,ba,source,16,21,15,9,6,460,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0384,test,ba,target,16,21,15,9,6,460,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0385,calib,ab,source,16,21,15,9,6,291,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0385,calib,ab,target,16,21,15,9,6,291,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0385,calib,ba,source,16,21,15,9,6,291,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0385,calib,ba,target,16,21,15,9,6,291,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0386,calib,ab,source,16,21,15,9,6,4652,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0386,calib,ab,target,16,21,15,9,6,4652,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0386,calib,ba,source,16,21,15,9,6,4652,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0386,calib,ba,target,16,21,15,9,6,4652,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0387,test,ab,source,16,21,15,9,6,353,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0387,test,ab,target,16,21,15,9,6,353,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0387,test,ba,source,16,21,15,9,6,353,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0387,test,ba,target,16,21,15,9,6,353,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0388,test,ab,source,16,21,15,9,6,269,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0388,test,ab,target,16,21,15,9,6,269,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0388,test,ba,source,16,21,15,9,6,269,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0388,test,ba,target,16,21,15,9,6,269,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0389,test,ab,source,16,21,15,9,6,4652,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0389,test,ab,target,16,21,15,9,6,4652,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0389,test,ba,source,16,21,15,9,6,4652,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0389,test,ba,target,16,21,15,9,6,4652,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0390,test,ab,source,16,21,15,9,6,291,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0390,test,ab,target,16,21,15,9,6,291,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0390,test,ba,source,16,21,15,9,6,291,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0390,test,ba,target,16,21,15,9,6,291,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0391,test,ab,source,16,21,15,9,6,265,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0391,test,ab,target,16,21,15,9,6,265,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0391,test,ba,source,16,21,15,9,6,265,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0391,test,ba,target,16,21,15,9,6,265,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0392,test,ab,source,16,21,15,9,6,265,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0392,test,ab,target,16,21,15,9,6,265,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0392,test,ba,source,16,21,15,9,6,265,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0392,test,ba,target,16,21,15,9,6,265,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0393,test,ab,source,16,21,15,9,6,320,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0393,test,ab,target,16,21,15,9,6,320,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0393,test,ba,source,16,21,15,9,6,320,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0393,test,ba,target,16,21,15,9,6,320,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0394,test,ab,source,16,21,15,9,6,258,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0394,test,ab,target,16,21,15,9,6,258,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0394,test,ba,source,16,21,15,9,6,258,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0394,test,ba,target,16,21,15,9,6,258,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0395,test,ab,source,16,21,15,9,6,4652,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0395,test,ab,target,16,21,15,9,6,4652,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0395,test,ba,source,16,21,15,9,6,4652,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0395,test,ba,target,16,21,15,9,6,4652,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0396,test,ab,source,16,21,15,9,6,258,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0396,test,ab,target,16,21,15,9,6,258,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0396,test,ba,source,16,21,15,9,6,258,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0396,test,ba,target,16,21,15,9,6,258,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0397,test,ab,source,16,21,15,9,6,521,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0397,test,ab,target,16,21,15,9,6,521,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0397,test,ba,source,16,21,15,9,6,521,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0397,test,ba,target,16,21,15,9,6,521,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0398,test,ab,source,16,21,15,9,6,2631,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0398,test,ab,target,16,21,15,9,6,2631,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0398,test,ba,source,16,21,15,9,6,2631,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0398,test,ba,target,16,21,15,9,6,2631,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0399,test,ab,source,16,21,15,9,6,460,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0399,test,ab,target,16,21,15,9,6,460,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0399,test,ba,source,16,21,15,9,6,460,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0399,test,ba,target,16,21,15,9,6,460,True,True,True,True,True,True,True
