model,base_id,split,arm,binding,cell,style,variant,question,kind,correct_pole,inner_token,outer_token,logp_inner,logp_outer,margin_inner,margin_correct,says_inner,correct,argmax_token,argmax_is_a_choice,n_prompt_tokens,question_text
deepseek-coder-6.7b,base_0012,test,ba,target,ba_target,binding,direct,binding/direct,word,inner,9526,12915,-0.27220678329467773,-1.8911490440368652,1.6189422607421875,1.6189422607421875,1,1,9526,1,35,"
# Question: does f return the inner v or the outer v? Answer: the"
deepseek-coder-6.7b,base_0012,test,ab,source,ab_source,binding,swapped,binding/swapped,word,outer,9526,12915,-0.39172759652137756,-1.4176160097122192,1.0258884131908417,-1.0258884131908417,1,0,9526,1,35,"
# Question: does f return the outer v or the inner v? Answer: the"
deepseek-coder-6.7b,base_0012,test,ab,target,ab_target,binding,swapped,binding/swapped,word,inner,9526,12915,-0.1564393937587738,-2.5107598304748535,2.3543204367160797,2.3543204367160797,1,1,9526,1,35,"
# Question: does f return the outer v or the inner v? Answer: the"
deepseek-coder-6.7b,base_0012,test,ba,source,ba_source,binding,swapped,binding/swapped,word,outer,9526,12915,-0.3869709372520447,-1.4228978157043457,1.035926878452301,-1.035926878452301,1,0,9526,1,35,"
# Question: does f return the outer v or the inner v? Answer: the"
deepseek-coder-6.7b,base_0012,test,ba,target,ba_target,binding,swapped,binding/swapped,word,inner,9526,12915,-0.1517835259437561,-2.5780892372131348,2.4263057112693787,2.4263057112693787,1,1,9526,1,35,"
# Question: does f return the outer v or the inner v? Answer: the"
deepseek-coder-6.7b,base_0012,test,ab,source,ab_source,pyscope,direct,pyscope/direct,word,outer,2291,5160,-2.0081770420074463,-1.1070616245269775,-0.9011154174804688,0.9011154174804688,0,1,5160,1,33,"
# Question: is the v returned by f local or global? Answer:"
deepseek-coder-6.7b,base_0012,test,ab,target,ab_target,pyscope,direct,pyscope/direct,word,inner,2291,5160,-1.3603227138519287,-1.6158158779144287,0.2554931640625,0.2554931640625,1,1,2291,1,33,"
# Question: is the v returned by f local or global? Answer:"
deepseek-coder-6.7b,base_0012,test,ba,source,ba_source,pyscope,direct,pyscope/direct,word,outer,2291,5160,-1.9383450746536255,-1.118435025215149,-0.8199100494384766,0.8199100494384766,0,1,5160,1,33,"
# Question: is the v returned by f local or global? Answer:"
deepseek-coder-6.7b,base_0012,test,ba,target,ba_target,pyscope,direct,pyscope/direct,word,inner,2291,5160,-1.4010534286499023,-1.5576448440551758,0.15659141540527344,0.15659141540527344,1,1,2291,1,33,"
# Question: is the v returned by f local or global? Answer:"
deepseek-coder-6.7b,base_0012,test,ab,source,ab_source,pyscope,swapped,pyscope/swapped,word,outer,2291,5160,-1.5693107843399048,-1.4049125909805298,-0.164398193359375,0.164398193359375,0,1,5160,1,33,"
# Question: is the v returned by f global or local? Answer:"
deepseek-coder-6.7b,base_0012,test,ab,target,ab_target,pyscope,swapped,pyscope/swapped,word,inner,2291,5160,-1.0650196075439453,-2.309225082397461,1.2442054748535156,1.2442054748535156,1,1,2291,1,33,"
# Question: is the v returned by f global or local? Answer:"
deepseek-coder-6.7b,base_0012,test,ba,source,ba_source,pyscope,swapped,pyscope/swapped,word,outer,2291,5160,-1.5152899026870728,-1.4302011728286743,-0.08508872985839844,0.08508872985839844,0,1,5160,1,33,"
# Question: is the v returned by f global or local? Answer:"
deepseek-coder-6.7b,base_0012,test,ba,target,ba_target,pyscope,swapped,pyscope/swapped,word,inner,2291,5160,-1.0769257545471191,-2.2497239112854004,1.1727981567382812,1.1727981567382812,1,1,2291,1,33,"
# Question: is the v returned by f global or local? Answer:"
deepseek-coder-6.7b,base_0012,test,ab,source,ab_source,shadow,direct,shadow/direct,word,outer,5336,637,-0.9020533561706543,-1.771134853363037,0.8690814971923828,-0.8690814971923828,1,0,5336,1,34,"
# Question: is v shadowed inside f (yes/no)? Answer:"
deepseek-coder-6.7b,base_0012,test,ab,target,ab_target,shadow,direct,shadow/direct,word,inner,5336,637,-0.8102025985717773,-1.8432645797729492,1.0330619812011719,1.0330619812011719,1,1,5336,1,34,"
# Question: is v shadowed inside f (yes/no)? Answer:"
deepseek-coder-6.7b,base_0012,test,ba,source,ba_source,shadow,direct,shadow/direct,word,outer,5336,637,-0.9059852361679077,-1.7622226476669312,0.8562374114990234,-0.8562374114990234,1,0,5336,1,34,"
# Question: is v shadowed inside f (yes/no)? Answer:"
deepseek-coder-6.7b,base_0012,test,ba,target,ba_target,shadow,direct,shadow/direct,word,inner,5336,637,-0.8061020970344543,-1.8091251850128174,1.003023087978363,1.003023087978363,1,1,5336,1,34,"
# Question: is v shadowed inside f (yes/no)? Answer:"
deepseek-coder-6.7b,base_0012,test,ab,source,ab_source,shadow,swapped,shadow/swapped,word,outer,637,5336,-1.7545961141586304,-1.2283776998519897,-0.5262184143066406,0.5262184143066406,0,1,5336,1,36,"
# Question: does f return the v from outside f (yes/no)? Answer:"
deepseek-coder-6.7b,base_0012,test,ab,target,ab_target,shadow,swapped,shadow/swapped,word,inner,637,5336,-1.5186220407485962,-1.2186647653579712,-0.299957275390625,-0.299957275390625,0,0,5336,1,36,"
# Question: does f return the v from outside f (yes/no)? Answer:"
deepseek-coder-6.7b,base_0012,test,ba,source,ba_source,shadow,swapped,shadow/swapped,word,outer,637,5336,-1.7218877077102661,-1.2319051027297974,-0.48998260498046875,0.48998260498046875,0,1,5336,1,36,"
# Question: does f return the v from outside f (yes/no)? Answer:"
deepseek-coder-6.7b,base_0012,test,ba,target,ba_target,shadow,swapped,shadow/swapped,word,inner,637,5336,-1.46811842918396,-1.2279126644134521,-0.2402057647705078,-0.2402057647705078,0,0,5336,1,36,"
# Question: does f return the v from outside f (yes/no)? Answer:"
deepseek-coder-6.7b,base_0012,test,ab,source,ab_source,value,direct,value/direct,value,outer,17,20,-2.446150541305542,-0.19110745191574097,-2.255043089389801,2.255043089389801,0,1,20,1,21,"
assert f() == "
deepseek-coder-6.7b,base_0012,test,ab,target,ab_target,value,direct,value/direct,value,inner,17,20,-0.03258592262864113,-4.205788612365723,4.1732026897370815,4.1732026897370815,1,1,17,1,21,"
assert f() == "
deepseek-coder-6.7b,base_0012,test,ba,source,ba_source,value,direct,value/direct,value,outer,20,17,-3.2059028148651123,-0.10248249024152756,-3.1034203246235847,3.1034203246235847,0,1,17,1,21,"
assert f() == "
deepseek-coder-6.7b,base_0012,test,ba,target,ba_target,value,direct,value/direct,value,inner,20,17,-0.03785043582320213,-4.137948036193848,4.1000976003706455,4.1000976003706455,1,1,20,1,21,"
assert f() == "
deepseek-coder-6.7b,base_0013,test,ab,source,ab_source,scope,direct,scope/direct,word,outer,4640,4871,-4.099625110626221,-2.4611620903015137,-1.638463020324707,1.638463020324707,0,1,359,0,35,"
# Question: does f return the v assigned inside f or outside f? Answer:"
deepseek-coder-6.7b,base_0013,test,ab,target,ab_target,scope,direct,scope/direct,word,inner,4640,4871,-3.507946252822876,-2.7674953937530518,-0.7404508590698242,-0.7404508590698242,0,0,207,0,35,"
# Question: does f return the v assigned inside f or outside f? Answer:"
deepseek-coder-6.7b,base_0013,test,ba,source,ba_source,scope,direct,scope/direct,word,outer,4640,4871,-4.070622444152832,-2.444091796875,-1.626530647277832,1.626530647277832,0,1,359,0,35,"
# Question: does f return the v assigned inside f or outside f? Answer:"
deepseek-coder-6.7b,base_0013,test,ba,target,ba_target,scope,direct,scope/direct,word,inner,4640,4871,-3.393134117126465,-2.820039749145508,-0.573094367980957,-0.573094367980957,0,0,207,0,35,"
# Question: does f return the v assigned inside f or outside f? Answer:"
deepseek-coder-6.7b,base_0013,test,ab,source,ab_source,scope,swapped,scope/swapped,word,outer,4640,4871,-2.703002691268921,-2.6665475368499756,-0.03645515441894531,0.03645515441894531,0,1,359,0,35,"
# Question: does f return the v assigned outside f or inside f? Answer:"
deepseek-coder-6.7b,base_0013,test,ab,target,ab_target,scope,swapped,scope/swapped,word,inner,4640,4871,-2.3744454383850098,-3.057285785675049,0.6828403472900391,0.6828403472900391,1,1,207,0,35,"
# Question: does f return the v assigned outside f or inside f? Answer:"
deepseek-coder-6.7b,base_0013,test,ba,source,ba_source,scope,swapped,scope/swapped,word,outer,4640,4871,-2.61199951171875,-2.688333511352539,0.07633399963378906,-0.07633399963378906,1,0,359,0,35,"
# Question: does f return the v assigned outside f or inside f? Answer:"
deepseek-coder-6.7b,base_0013,test,ba,target,ba_target,scope,swapped,scope/swapped,word,inner,4640,4871,-2.337425708770752,-3.0798115730285645,0.7423858642578125,0.7423858642578125,1,1,207,0,35,"
# Question: does f return the v assigned outside f or inside f? Answer:"
deepseek-coder-6.7b,base_0013,test,ab,source,ab_source,binding,direct,binding/direct,word,outer,9526,12915,-0.45081982016563416,-1.2785004377365112,0.8276806175708771,-0.8276806175708771,1,0,9526,1,35,"
# Question: does f return the inner v or the outer v? Answer: the"
deepseek-coder-6.7b,base_0013,test,ab,target,ab_target,binding,direct,binding/direct,word,inner,9526,12915,-0.2958327531814575,-1.744364857673645,1.4485321044921875,1.4485321044921875,1,1,9526,1,35,"
# Question: does f return the inner v or the outer v? Answer: the"
deepseek-coder-6.7b,base_0013,test,ba,source,ba_source,binding,direct,binding/direct,word,outer,9526,12915,-0.4677409529685974,-1.2509765625,0.7832356095314026,-0.7832356095314026,1,0,9526,1,35,"
# Question: does f return the inner v or the outer v? Answer: the"
deepseek-coder-6.7b,base_0013,test,ba,target,ba_target,binding,direct,binding/direct,word,inner,9526,12915,-0.28751301765441895,-1.8240158557891846,1.5365028381347656,1.5365028381347656,1,1,9526,1,35,"
# Question: does f return the inner v or the outer v? Answer: the"
deepseek-coder-6.7b,base_0013,test,ab,source,ab_source,binding,swapped,binding/swapped,word,outer,9526,12915,-0.3717765808105469,-1.4379158020019531,1.0661392211914062,-1.0661392211914062,1,0,9526,1,35,"
# Question: does f return the outer v or the inner v? Answer: the"
deepseek-coder-6.7b,base_0013,test,ab,target,ab_target,binding,swapped,binding/swapped,word,inner,9526,12915,-0.17377543449401855,-2.3354594707489014,2.161684036254883,2.161684036254883,1,1,9526,1,35,"
# Question: does f return the outer v or the inner v? Answer: the"
deepseek-coder-6.7b,base_0013,test,ba,source,ba_source,binding,swapped,binding/swapped,word,outer,9526,12915,-0.34330132603645325,-1.5256857872009277,1.1823844611644745,-1.1823844611644745,1,0,9526,1,35,"
# Question: does f return the outer v or the inner v? Answer: the"
deepseek-coder-6.7b,base_0013,test,ba,target,ba_target,binding,swapped,binding/swapped,word,inner,9526,12915,-0.16204586625099182,-2.4699549674987793,2.3079091012477875,2.3079091012477875,1,1,9526,1,35,"
# Question: does f return the outer v or the inner v? Answer: the"
deepseek-coder-6.7b,base_0013,test,ab,source,ab_source,pyscope,direct,pyscope/direct,word,outer,2291,5160,-1.9493494033813477,-1.1564950942993164,-0.7928543090820312,0.7928543090820312,0,1,5160,1,33,"
# Question: is the v returned by f local or global? Answer:"
deepseek-coder-6.7b,base_0013,test,ab,target,ab_target,pyscope,direct,pyscope/direct,word,inner,2291,5160,-1.4551767110824585,-1.5392488241195679,0.08407211303710938,0.08407211303710938,1,1,2291,1,33,"
# Question: is the v returned by f local or global? Answer:"
deepseek-coder-6.7b,base_0013,test,ba,source,ba_source,pyscope,direct,pyscope/direct,word,outer,2291,5160,-1.9017564058303833,-1.1177064180374146,-0.7840499877929688,0.7840499877929688,0,1,5160,1,33,"
# Question: is the v returned by f local or global? Answer:"
deepseek-coder-6.7b,base_0013,test,ba,target,ba_target,pyscope,direct,pyscope/direct,word,inner,2291,5160,-1.5304622650146484,-1.400156021118164,-0.13030624389648438,-0.13030624389648438,0,0,5160,1,33,"
# Question: is the v returned by f local or global? Answer:"
deepseek-coder-6.7b,base_0013,test,ab,source,ab_source,pyscope,swapped,pyscope/swapped,word,outer,2291,5160,-1.5413761138916016,-1.4396953582763672,-0.10168075561523438,0.10168075561523438,0,1,5160,1,33,"
# Question: is the v returned by f global or local? Answer:"
deepseek-coder-6.7b,base_0013,test,ab,target,ab_target,pyscope,swapped,pyscope/swapped,word,inner,2291,5160,-1.1163147687911987,-2.202071189880371,1.0857564210891724,1.0857564210891724,1,1,2291,1,33,"
# Question: is the v returned by f global or local? Answer:"
deepseek-coder-6.7b,base_0013,test,ba,source,ba_source,pyscope,swapped,pyscope/swapped,word,outer,2291,5160,-1.4760410785675049,-1.427415132522583,-0.048625946044921875,0.048625946044921875,0,1,5160,1,33,"
# Question: is the v returned by f global or local? Answer:"
deepseek-coder-6.7b,base_0013,test,ba,target,ba_target,pyscope,swapped,pyscope/swapped,word,inner,2291,5160,-1.1482830047607422,-2.012042999267578,0.8637599945068359,0.8637599945068359,1,1,2291,1,33,"
# Question: is the v returned by f global or local? Answer:"
deepseek-coder-6.7b,base_0013,test,ab,source,ab_source,shadow,direct,shadow/direct,word,outer,5336,637,-0.8707389235496521,-1.7180557250976562,0.8473168015480042,-0.8473168015480042,1,0,5336,1,34,"
# Question: is v shadowed inside f (yes/no)? Answer:"
deepseek-coder-6.7b,base_0013,test,ab,target,ab_target,shadow,direct,shadow/direct,word,inner,5336,637,-0.8013290762901306,-1.8343968391418457,1.033067762851715,1.033067762851715,1,1,5336,1,34,"
# Question: is v shadowed inside f (yes/no)? Answer:"
deepseek-coder-6.7b,base_0013,test,ba,source,ba_source,shadow,direct,shadow/direct,word,outer,5336,637,-0.8825368881225586,-1.7326078414916992,0.8500709533691406,-0.8500709533691406,1,0,5336,1,34,"
# Question: is v shadowed inside f (yes/no)? Answer:"
deepseek-coder-6.7b,base_0013,test,ba,target,ba_target,shadow,direct,shadow/direct,word,inner,5336,637,-0.822243332862854,-1.8158937692642212,0.9936504364013672,0.9936504364013672,1,1,5336,1,34,"
# Question: is v shadowed inside f (yes/no)? Answer:"
deepseek-coder-6.7b,base_0013,test,ab,source,ab_source,shadow,swapped,shadow/swapped,word,outer,637,5336,-1.7237483263015747,-1.1463557481765747,-0.577392578125,0.577392578125,0,1,5336,1,36,"
# Question: does f return the v from outside f (yes/no)? Answer:"
deepseek-coder-6.7b,base_0013,test,ab,target,ab_target,shadow,swapped,shadow/swapped,word,inner,637,5336,-1.5968302488327026,-1.1457728147506714,-0.45105743408203125,-0.45105743408203125,0,0,5336,1,36,"
# Question: does f return the v from outside f (yes/no)? Answer:"
deepseek-coder-6.7b,base_0013,test,ba,source,ba_source,shadow,swapped,shadow/swapped,word,outer,637,5336,-1.6778943538665771,-1.1908624172210693,-0.4870319366455078,0.4870319366455078,0,1,5336,1,36,"
# Question: does f return the v from outside f (yes/no)? Answer:"
deepseek-coder-6.7b,base_0013,test,ba,target,ba_target,shadow,swapped,shadow/swapped,word,inner,637,5336,-1.5704245567321777,-1.204413890838623,-0.3660106658935547,-0.3660106658935547,0,0,5336,1,36,"
# Question: does f return the v from outside f (yes/no)? Answer:"
deepseek-coder-6.7b,base_0013,test,ab,source,ab_source,value,direct,value/direct,value,outer,21,22,-2.301372766494751,-0.17296624183654785,-2.128406524658203,2.128406524658203,0,1,22,1,21,"
assert f() == "
deepseek-coder-6.7b,base_0013,test,ab,target,ab_target,value,direct,value/direct,value,inner,21,22,-0.030440881848335266,-4.044723033905029,4.014282152056694,4.014282152056694,1,1,21,1,21,"
assert f() == "
deepseek-coder-6.7b,base_0013,test,ba,source,ba_source,value,direct,value/direct,value,outer,22,21,-2.7524585723876953,-0.1271456927061081,-2.625312879681587,2.625312879681587,0,1,21,1,21,"
assert f() == "
deepseek-coder-6.7b,base_0013,test,ba,target,ba_target,value,direct,value/direct,value,inner,22,21,-0.02925468608736992,-4.007390975952148,3.9781362898647785,3.9781362898647785,1,1,22,1,21,"
assert f() == "
deepseek-coder-6.7b,base_0014,test,ab,source,ab_source,scope,direct,scope/direct,word,outer,4640,4871,-3.8822121620178223,-2.5596566200256348,-1.3225555419921875,1.3225555419921875,0,1,359,0,35,"
# Question: does f return the o assigned inside f or outside f? Answer:"
deepseek-coder-6.7b,base_0014,test,ab,target,ab_target,scope,direct,scope/direct,word,inner,4640,4871,-3.6705269813537598,-2.805605411529541,-0.8649215698242188,-0.8649215698242188,0,0,207,0,35,"
# Question: does f return the o assigned inside f or outside f? Answer:"
deepseek-coder-6.7b,base_0014,test,ba,source,ba_source,scope,direct,scope/direct,word,outer,4640,4871,-3.8809103965759277,-2.663693904876709,-1.2172164916992188,1.2172164916992188,0,1,359,0,35,"
# Question: does f return the o assigned inside f or outside f? Answer:"
deepseek-coder-6.7b,base_0014,test,ba,target,ba_target,scope,direct,scope/direct,word,inner,4640,4871,-3.5308196544647217,-2.9289748668670654,-0.6018447875976562,-0.6018447875976562,0,0,207,0,35,"
# Question: does f return the o assigned inside f or outside f? Answer:"
deepseek-coder-6.7b,base_0014,test,ab,source,ab_source,scope,swapped,scope/swapped,word,outer,4640,4871,-2.597686767578125,-2.5565433502197266,-0.04114341735839844,0.04114341735839844,0,1,359,0,35,"
# Question: does f return the o assigned outside f or inside f? Answer:"
deepseek-coder-6.7b,base_0014,test,ab,target,ab_target,scope,swapped,scope/swapped,word,inner,4640,4871,-2.3044638633728027,-2.9786181449890137,0.6741542816162109,0.6741542816162109,1,1,207,0,35,"
# Question: does f return the o assigned outside f or inside f? Answer:"
