model,base_id,arm,split,layer,question,style,variant,delta_contrast_prob,delta_contrast_z,contrast_prob_inner_member,contrast_prob_outer_member,contrast_z_inner_member,contrast_z_outer_member,n_pairs_in_lexicon,delta_z_mechanism,delta_prob_mechanism,delta_z_control,delta_prob_control,delta_z_family_scope,delta_z_family_shadowing,delta_z_family_ordinal,delta_z_family_action
deepseek-coder-1.3b,base_0002,ba,calib,7,scope/direct,scope,direct,0.00011402226812760527,-0.0029125143972079937,0.0025951904209935914,0.002481168152865986,0.044764241160151125,0.04767675555735912,10,0.004367204613448477,0.0015966540825406708,-0.006787377632704724,-0.00046561200675897414,-0.015654435037132222,-0.01671864731439976,-0.00422608438203213,0.03144474831847263
deepseek-coder-1.3b,base_0003,ab,calib,7,scope/direct,scope,direct,-9.283634995184073e-05,-0.008467732710179837,0.006630648243594831,0.006723484593546672,0.04996994684167502,0.05843767955185486,10,0.0034276174946294663,0.0005159445556231103,-0.003189804069962361,-0.0012940537099043526,-0.02233541150346112,-0.0021411190583815465,-0.015636958635579498,0.026858156938583316
deepseek-coder-1.3b,base_0003,ba,calib,7,scope/direct,scope,direct,0.0001495476759581435,-0.0066096187840874315,0.006628441108587995,0.0064788934326298515,0.0467552599681305,0.05336487875221793,10,0.0011978483275349506,0.00038577550128989196,-0.002668107856254721,-0.001362188289801059,-0.019512698426173897,0.013210888599368031,-0.019128050976488217,0.028063935096959147
deepseek-coder-1.3b,base_0004,ab,test,7,scope/direct,scope,direct,0.0002853843845774251,0.001079770932688448,0.004316269086508749,0.004030884701931324,0.05327092483520275,0.0521911539025143,10,0.009942747592223097,0.0019767705057260596,0.007554421228275633,0.0006347402957405077,-0.015186698412948507,0.030847881201489263,-0.006801889559845767,0.03055114522836322
deepseek-coder-1.3b,base_0004,ba,test,7,scope/direct,scope,direct,0.00034263060077741395,-0.001148745218976427,0.004250486820079877,0.003907856219302463,0.04816306163777617,0.0493118068567526,10,0.001674247904292793,0.0008296142898508854,0.007341883098898085,-5.758906296879243e-05,-0.01349938704368657,0.005824924551591004,-0.002113674823449147,0.02151309795186923
deepseek-coder-1.3b,base_0005,ab,calib,7,scope/direct,scope,direct,0.0002635549253896842,-0.002868754285615255,0.0025466124990116447,0.0022830575736219605,0.03907870096054944,0.041947455246164694,10,-0.00490393130129348,0.0007904874010433193,-0.0055836504594727,-0.000667911231403239,-0.016600969525247755,-0.013373111297071583,-0.005165222339116135,0.03329255677962892
deepseek-coder-1.3b,base_0005,ba,calib,7,scope/direct,scope,direct,0.0002338477360477008,-0.0017192897398524282,0.002396599520000743,0.0021627517839530423,0.03400971790627243,0.035729007646124855,10,-0.006271939843771157,0.0005913891474964636,-0.0028866153343728124,-0.00013593644778160674,-0.016714740661944054,-0.017954368224684103,-0.009247573642495018,0.04768157720071062
deepseek-coder-1.3b,base_0006,ab,test,7,scope/direct,scope,direct,0.0005758424893801649,0.0021745020755219724,0.004083484321635696,0.0035076418322555307,0.06504759886222093,0.06287309678669896,10,-0.020969400387137866,0.00023496216936925204,-0.006688515550154704,0.0009219528372705993,-0.016071534445916733,-0.06530183556214379,0.009915446509689042,0.0607933272859815
deepseek-coder-1.3b,base_0006,ba,test,7,scope/direct,scope,direct,0.0009854365921713182,0.010232908317851716,0.004753052756107386,0.0037676161639360675,0.07090236163351875,0.06066945331566703,10,-0.016269136635570083,0.0005148956947661231,-0.009644581109033807,7.282876997247081e-05,-0.008125372268734152,-0.04554424893290901,0.018518149645133427,0.06241018612548138
deepseek-coder-1.3b,base_0007,ab,test,7,scope/direct,scope,direct,0.0011132968136589316,0.004442947845445508,0.004195943812026849,0.0030826469983679175,0.05874337990685427,0.05430043206140876,10,-0.004070262563997295,-0.0016232203938011307,-0.00761780548492939,-0.003169744347864968,-0.016256058140918815,0.01415686797739013,0.0027047295449500507,0.043591327202945174
deepseek-coder-1.3b,base_0007,ba,test,7,scope/direct,scope,direct,0.0010124111472898933,0.00011318329494795776,0.00421387201577576,0.0032014608684858663,0.05913423505212374,0.059021051757175785,10,-0.005605961711622986,-0.0012215014214487755,-0.009398418222107244,-0.0025730575742534717,-0.017569308175986106,0.012694042473555295,-0.0023874266073461293,0.03293865150095332
deepseek-coder-1.3b,base_0008,ab,test,7,scope/direct,scope,direct,0.0008384090380529931,-0.004431728352757694,0.007000490128876054,0.006162081090823061,0.06508321626166755,0.06951494461442524,10,0.004576289388182208,0.0018361019483582207,0.004079444524334292,0.001722434089715811,-0.0008363058260767026,-0.004563038038911282,-0.002714304138392609,-0.014133054884590601
deepseek-coder-1.3b,base_0008,ba,test,7,scope/direct,scope,direct,0.0007382073161499442,-0.002710213166493655,0.006608964236799707,0.005870756920649763,0.06304782284749563,0.06575803601398929,10,0.00970410961090051,0.0024865833669213905,0.0026413648306339295,0.0017849155068146766,-0.005012704564862892,0.007777441174507571,-0.002363475136934152,-0.0038691645845951583
deepseek-coder-1.3b,base_0009,ab,test,7,scope/direct,scope,direct,0.0007434659995002417,0.0023963326090643555,0.007533747992126416,0.006790281992626174,0.0752576160997033,0.07286128349063895,10,0.001724565916713606,-0.0003481307898923191,-0.004368646647916931,-0.0009494429327787393,0.002266500687590621,0.010662876252874653,0.0009827109711806753,0.0006431570869319669
deepseek-coder-1.3b,base_0009,ba,test,7,scope/direct,scope,direct,0.0004656553460727318,-0.0012136107983042876,0.006830924735467949,0.006365269389395217,0.0697808046588532,0.07099441545715748,10,0.00516610183033081,0.0009228054247719254,-0.003968174282720706,0.00015251779325082995,-0.013353167699522397,0.01805795788240877,0.001694916449666392,0.009066927791819779
deepseek-coder-1.3b,base_0010,ab,calib,7,scope/direct,scope,direct,-3.231558739748286e-06,-0.006560979882861057,0.005508886307365991,0.00551211786610574,0.05725886441872095,0.06381984430158201,10,0.002931968004850068,-0.00013755629028737123,-0.006590748653646556,-0.0009021974105506876,-0.022672333541574427,-0.018059785982601856,0.015314549037846483,-0.0014021628966251198
deepseek-coder-1.3b,base_0010,ba,calib,7,scope/direct,scope,direct,0.00015691644568601587,-0.004259127429956364,0.00598848696806592,0.005831570522379904,0.05762102676127899,0.061880154191235354,10,0.0034482892825335315,-5.088567468243511e-05,-0.007237857745333572,-0.0010487351116829468,-0.018537721380296676,-0.008376941154710271,0.009605460969578494,0.0055600847337991255
deepseek-coder-1.3b,base_0011,ab,test,7,scope/direct,scope,direct,0.0007329296270248212,0.00387970354512622,0.004546031743708018,0.0038131021166831966,0.0565088597447182,0.05262915619959198,10,-0.0014401366943945888,4.9028547678696454e-05,-0.009464061562955284,-0.0012680026990211728,-0.0026420325147482604,0.007018540949691454,-0.0019211979705935495,0.02405510923617213
deepseek-coder-1.3b,base_0011,ba,test,7,scope/direct,scope,direct,0.0007689992214660775,0.004190654049446713,0.004284312729096521,0.0035153135076304437,0.057563367824551445,0.05337271377510473,10,-0.0016160688828694028,-0.0003884441314460997,-0.010408751123342063,-0.0015728830076242332,-0.010209628269140257,0.0012130118302804416,0.007930927686233971,0.028869629341022857
deepseek-coder-1.3b,base_0012,ab,calib,7,scope/direct,scope,direct,4.747257886527148e-05,-0.0006837794989650453,0.002596460376483225,0.0025489877976179534,0.04966764794588238,0.05035142744484743,10,-0.001886086998812593,0.0020366373085620696,-0.0019548811494444927,0.001142897872563493,-0.017969532310252806,-0.010374292603363477,0.004600240214073889,0.030806953106251284
deepseek-coder-1.3b,base_0012,ba,calib,7,scope/direct,scope,direct,9.984776560444455e-05,0.0012668635997449273,0.0033112949162495513,0.0032114471506451067,0.05117558587110449,0.04990872227135956,10,0.0014795692547342819,0.0017377298395720008,-0.0030662100147463398,0.0009251024267970076,-0.011470677729199366,-0.0016798944589278553,0.005698941909382683,0.021567207822513396
deepseek-coder-1.3b,base_0013,ab,calib,7,scope/direct,scope,direct,0.0004386767944621166,0.0012169472816257743,0.0025466124990116447,0.002107935704549528,0.03907870096054944,0.037861753678923665,10,-0.010404800656414592,0.00036432509646917833,0.0006568093607776573,0.0004952216205403482,-0.019558807031987965,-0.012585019709903777,0.01518132881070509,0.028722867110998973
deepseek-coder-1.3b,base_0013,ba,calib,7,scope/direct,scope,direct,0.00039697747601645517,0.0001301873892074895,0.002396599520000743,0.001999622043984288,0.03400971790627243,0.03387953051706494,10,-0.013920223165784666,-0.0003117624245474526,0.0017066081853982311,0.00039692912810349273,-0.022904025852449543,-0.01968160414720818,0.014271606760949747,0.034892380583116
deepseek-coder-1.3b,base_0014,ab,test,7,scope/direct,scope,direct,-0.0014906368483690036,-0.01141797050848703,0.006511526562071823,0.008002163410440827,0.06819668552362855,0.07961465603211558,10,-0.00446705319371032,0.0028283088023717258,0.007911235749877807,0.0031611427229707497,-0.01784978832570882,-0.0175652763915162,-0.010027810835383413,0.002434078557815772
deepseek-coder-1.3b,base_0014,ba,test,7,scope/direct,scope,direct,-0.0012855361835292234,-0.0081299323442518,0.006436693197345834,0.007722229380875058,0.06616117218279013,0.07429110452704193,10,-0.0019035088741337775,0.0030393660226011375,0.004837159444643329,0.00272208768685926,-0.016302449823027268,-0.03262739629628081,-0.002172679732513061,0.011527955671705531
deepseek-coder-1.3b,base_0015,ab,calib,7,scope/direct,scope,direct,0.0005494517443992569,0.0029858051660773266,0.006751350752689317,0.00620189900829006,0.05152299083396279,0.048537185667885466,10,-0.006370325080933883,0.0007086647723816349,-0.004651715728741085,0.00010313490996413306,-0.02564786020590222,0.021192896878979156,0.00634208214672256,0.04611517458261777
deepseek-coder-1.3b,base_0015,ba,calib,7,scope/direct,scope,direct,0.0005407560998457912,0.005582639207810672,0.007047256790432915,0.006506500690587124,0.05086204484734798,0.04527940563953731,10,-0.005246997051309215,0.00036650718843643775,-0.005136099055827927,-0.00040215946033851885,-0.018886743276696386,0.02523747106104343,0.009957518668776718,0.0381316690587592
deepseek-coder-1.3b,base_0016,ab,calib,7,scope/direct,scope,direct,-0.00046232513098511466,-0.008289781285261366,0.004174860737121262,0.004637185868106377,0.04218988060816399,0.05047966189342536,10,-0.002703684492488604,0.0006222064155982442,-0.0022795204728005094,-4.5589877061600985e-05,-0.034105197653043054,0.0020431358864114735,0.002404439397079506,0.0221332618409541
deepseek-coder-1.3b,base_0016,ba,calib,7,scope/direct,scope,direct,-0.0005950635499360202,-0.006891653909334536,0.0036528806243843366,0.004247944174320357,0.04381854362150893,0.050710197530843465,10,0.001134453742645769,0.0007529603740303827,-0.002586936797272487,-0.00017370199597920914,-0.028993336795454974,-0.009514131101319323,0.005203376023432422,0.0204804055597487
deepseek-coder-1.3b,base_0017,ab,test,7,scope/direct,scope,direct,-6.289585051472493e-05,-0.008047464530359552,0.0058195301154953805,0.005882425966010105,0.06893459281480006,0.07698205734515962,10,0.002552496324203172,0.0005144340638276023,-0.008555557082383364,-0.000713336517932371,-0.031955215488810224,-0.026701898159008586,0.01139229479891811,0.019935615206949614
deepseek-coder-1.3b,base_0017,ba,test,7,scope/direct,scope,direct,-7.859224580467755e-05,-0.005500529195180917,0.005586539916578828,0.005665132162383506,0.07282547590942832,0.07832600510460924,10,0.0052418589782046825,0.0009578079886413232,-0.008940797360643363,-0.0007947737005956699,-0.026060398760617498,-0.014248053291026352,0.009549810141143911,0.017417462979127774
deepseek-coder-1.3b,base_0018,ab,test,7,scope/direct,scope,direct,-0.0006037094745946978,-0.00773022394181308,0.006925830161013745,0.007529539635608443,0.060255639173186604,0.06798586311499968,10,-0.007793105217922889,0.0013493288223580006,-0.005504468159418359,0.000688234682932626,-0.01797405082931637,-0.03020995774429308,-0.009392399082306473,0.02649055944517384
deepseek-coder-1.3b,base_0018,ba,test,7,scope/direct,scope,direct,-0.0005988041041690637,-0.006935715995672054,0.006327305793581574,0.0069261098977506375,0.05751483787299022,0.06445055386866227,10,-0.004215223704877454,0.0013911402857671373,-0.004935371672195327,0.000818544248445234,-0.018186018587262057,-0.02830639888889369,-0.010196619881049876,0.031141586462185455
deepseek-coder-1.3b,base_0019,ab,test,7,scope/direct,scope,direct,0.0006295795348029327,0.0010730346965394516,0.005146749649130408,0.0045171701143274755,0.051204918054842286,0.050131883358302834,10,0.009912606344502401,0.0015103954820652242,-0.011258390212420238,-0.0017124529883157105,-0.018983151060020437,0.018877347427368463,-0.002190337689483941,0.03717830842327974
deepseek-coder-1.3b,base_0019,ba,test,7,scope/direct,scope,direct,0.00062900483032945,0.0013937036431804911,0.005084848552334906,0.004455843722005456,0.05128341347423049,0.04988970983105,10,0.0072261761674379775,0.0009356016132615264,-0.00936636158830539,-0.0018016265225954094,-0.015306192744061892,0.010482001136841695,0.002373956004250879,0.028778969129229087
deepseek-coder-1.3b,base_0020,ab,test,7,scope/direct,scope,direct,0.0004633934793743799,0.0026810818302621664,0.0028391558041081857,0.002375762324733806,0.04555488006025965,0.042873798229997484,10,-0.0025945266154396196,0.0016336158502502922,-0.0026585713717200356,0.0012634741145103794,-0.0052115043943754755,-0.0031735957984661833,0.0024534001626301937,0.02173511559534927
deepseek-coder-1.3b,base_0020,ba,test,7,scope/direct,scope,direct,0.00045268756390514503,0.003317818620714591,0.0025902079299445734,0.0021375203660394283,0.04724109668402371,0.04392327806330912,10,-0.0055505556060926895,0.001682895125045944,-0.002906972933109828,0.0012939232656442973,-0.007297183146221978,-0.013188510708439016,0.004654031363616903,0.030796667704810793
deepseek-coder-1.3b,base_0021,ab,test,7,scope/direct,scope,direct,-0.0006655066856628943,-0.022959476927519262,0.004613663585324931,0.005279170270987826,0.05173478833560097,0.07469426526312023,10,-0.0007013389220521573,0.002901047492717534,0.0008610108960475957,0.0025076980711856225,-0.036353560146410925,-0.0455597826814195,-0.00411412939559427,-0.013139178910673205
deepseek-coder-1.3b,base_0021,ba,test,7,scope/direct,scope,direct,-0.0006713018497414257,-0.025710804179123997,0.004603823599133458,0.005275125448874884,0.04891499709667273,0.07462580127579672,10,-0.0072184439502591905,0.002323065025847905,0.001623027428419957,0.002720720571273801,-0.04118206294882141,-0.05684639553601542,-0.0036176184361204344,-0.012340269575788626
deepseek-coder-1.3b,base_0022,ab,test,7,scope/direct,scope,direct,-0.000641224210617311,-0.007161956887695775,0.00375643054205458,0.004397654752671891,0.04571068653135946,0.05287264341905523,10,0.007275188020987553,0.0021389100550566146,0.0018194897591250043,0.0001991497173602102,-0.035715904083212915,-0.03737240950292142,0.0025546428493659484,0.050476264205358584
deepseek-coder-1.3b,base_0022,ba,test,7,scope/direct,scope,direct,-0.0003973082680911455,-0.007492860140877633,0.003915828397398666,0.004313136665489811,0.046700822062185926,0.05419368220306356,10,0.000579796838207978,0.0015846629811912987,0.0021970127940628566,-7.384326552848844e-05,-0.031152842886468177,-0.028806334345543416,-0.0006539327191835524,0.040225451320095196
deepseek-coder-1.3b,base_0023,ab,test,7,scope/direct,scope,direct,-0.0001799004618813424,-0.00400235257439048,0.007077386761852142,0.007257287223733484,0.049600669916251935,0.053603022490642416,10,-0.007440302941632161,0.0016135241650097763,-0.0016261704163719852,0.00028431697761963456,-0.029768926508733917,-0.027610750519799332,0.008296287162624243,0.04088703466147858
deepseek-coder-1.3b,base_0023,ba,test,7,scope/direct,scope,direct,-0.0004485417604542484,-0.005613652738613001,0.006647933148927292,0.007096474909381541,0.04984353596492935,0.055457188703542354,10,-0.0003330192528323247,0.0024722107909284307,-0.00174719249160247,0.0010144399961912096,-0.03381968826309452,-0.022496926750354446,0.005951586046897113,0.04189219713795575
deepseek-coder-1.3b,base_0024,ab,test,7,scope/direct,scope,direct,0.000697454917461364,2.1296102823559204e-05,0.005578454694134892,0.004880999776673528,0.05600248672438843,0.05598119062156487,10,-0.010686992717362832,-0.0005103949229214808,-0.004975316614133188,-0.00021573145740605196,-0.020887296175515324,0.0004089562261017643,0.014457965901755536,0.01998964589946442
deepseek-coder-1.3b,base_0024,ba,test,7,scope/direct,scope,direct,0.0006693391589959428,-0.0011171067549519687,0.005038264783486297,0.0043689256244903545,0.054462878500692535,0.055579985255644504,10,-0.008657256327989157,-0.00045616436045095023,-0.004933738275006738,-0.0003533002839398475,-0.0264231291402139,-0.003045029608078481,0.017228414649141637,0.02294061733599473
