model,base_id,donor_id,split,contrast,contrast_kind,contrast_order,binding_changes,expect,layer,target_condition,rho_from,rho_to,delta_frac_inner_def_name,delta_frac_inner_def_value,delta_frac_outer_def_name,delta_frac_outer_def_value,delta_frac_use_site,delta_frac_return_kw,delta_frac_signature,delta_frac_question_var,delta_frac_question,delta_frac_other,delta_frac_outer_def,delta_frac_inner_def,delta_frac_inner_def_identical,delta_frac_both_defs,delta_frac_question_all,binding_shift,binding_shift_identical
deepseek-coder-1.3b,base_0114,base_0091,test,flip_ab_mismatched,mismatched,90,1,no_shift,19,outer,1.00000003903536,1.0000001962322647,-0.009790934620380451,-0.013310209305600096,-0.014625737878826362,0.008501537037476668,-0.03174254394870086,0.00015512428299387614,-0.05867414588140987,0.004177602418114967,0.061134508468023485,0.05417495662521332,-0.006124200841349693,-0.023101143925980547,-0.013310209305600096,-0.02922534476733024,0.06531211088613842,-0.016976943084630852,-0.007186008464250403
deepseek-coder-1.3b,base_0114,base_0091,test,flip_ab_mismatched,mismatched,90,1,no_shift,0,margin,1.0000971810846144,0.999987878102989,0.04627857635091363,-0.6736283031275969,-0.8735830501564648,-1.0193855166666845,0.6548124400573255,0.2812350874963261,0.3394173090922628,-0.06757625668124767,0.1612986966548541,1.1510217139986998,-1.8929685668231493,-0.6273497267766832,-0.6736283031275969,-2.5203182935998325,0.09372243997360646,1.265618840046466,1.2193402636955524
deepseek-coder-1.3b,base_0114,base_0091,test,flip_ab_mismatched,mismatched,90,1,no_shift,3,margin,1.0000213498966897,0.9999936360886947,-0.1981789653943024,-0.22777596197705818,1.2884031804969651,-0.7132999817623444,0.5412370497489619,0.041896571348357024,-0.5114914902428837,-0.07518086959426536,-1.9000166647641044,1.7543794183326809,0.5751031987346206,-0.4259549273713606,-0.22777596197705818,0.14914827136325992,-1.9751975343583699,-1.0010581261059812,-0.8028791607116788
deepseek-coder-1.3b,base_0114,base_0091,test,flip_ab_mismatched,mismatched,90,1,no_shift,7,margin,0.9999818721151579,0.9999952643021746,-0.2968594912006499,0.16885952414789884,2.026461955660807,-0.12749327382202874,-0.35928930796742,-0.27814052158446345,-0.4504073302743452,-0.2135684580219959,-1.8802464055964478,1.4106967008456786,1.8989686818387783,-0.1279999670527511,0.16885952414789884,1.7709687147860271,-2.093814863618444,-2.0269686488915295,-1.7301091576908796
deepseek-coder-1.3b,base_0114,base_0091,test,flip_ab_mismatched,mismatched,90,1,no_shift,11,margin,0.9999897969624785,0.9999969466765999,-0.22399111716265263,0.13812519469912915,2.297429475843806,0.002525174690366268,-0.32521994271602755,-0.1937049342155347,-0.47141734583402917,-0.9302214579623154,-2.508663929934393,2.2151460323057974,2.299954650534172,-0.08586592246352347,0.13812519469912915,2.2140887280706485,-3.438885387896708,-2.3858205729976953,-2.1618294558350426
deepseek-coder-1.3b,base_0114,base_0091,test,flip_ab_mismatched,mismatched,90,1,no_shift,15,margin,1.0000018225521536,0.9999955181816174,-0.29961466252772817,0.2139545902512066,1.966986986027638,0.058167810208279526,-0.19249774710668172,-0.03612038343983327,-0.12394989717068594,-0.4948378748136477,-3.2435755124161676,2.1514803866170844,2.0251547962359178,-0.08566007227652156,0.2139545902512066,1.939494723959396,-3.7384133872298153,-2.1108148685124393,-1.8112002059847112
deepseek-coder-1.3b,base_0114,base_0091,test,flip_ab_mismatched,mismatched,90,1,no_shift,19,margin,1.000013083320833,0.9999968823604719,-0.438995684801719,0.045201572479792965,1.4710248915650919,-0.002523104049447864,-0.13167367734242286,0.2185051067878711,0.3252641315943057,-0.7899197523580743,-2.185395787692941,1.48849610285722,1.468501787515644,-0.39379411232192607,0.045201572479792965,1.0747076751937181,-2.975315540051015,-1.8622958998375703,-1.4233002150358511
deepseek-coder-1.3b,base_0115,base_0100,test,flip_ab_mismatched,mismatched,90,1,no_shift,0,inner,1.000000219294105,1.0000000749037987,0.001973246576662705,-0.01103200677784225,0.02378898099243265,-0.0020532723343352904,-0.008075653048190344,0.0034554917958441525,-0.01877784850460239,-0.002984410943303298,0.02498060673590341,-0.011275278882875828,0.021735708658097375,-0.009058760201179544,-0.01103200677784225,0.012676948456917858,0.02199619579260015,-0.03079446885927692,-0.03276771543593962
deepseek-coder-1.3b,base_0115,base_0100,test,flip_ab_mismatched,mismatched,90,1,no_shift,3,inner,1.0000002911884296,1.0000000629725077,-0.0031232442213404016,-0.011892271754484339,0.003861532891713121,0.001059332619656955,-0.008712851465216824,0.002551903843451242,-0.0213867977178318,0.0011363031067534342,0.03179653727095699,0.004709327210419667,0.004920865511370054,-0.015015515975824739,-0.011892271754484339,-0.01009465046445468,0.03293284037771044,-0.019936381487194794,-0.016813137265854393
deepseek-coder-1.3b,base_0115,base_0100,test,flip_ab_mismatched,mismatched,90,1,no_shift,7,inner,1.0000002591259685,1.0000000172954953,-0.005171956643332289,-0.020053039274753617,0.0031616271481768043,0.004884345529588829,-0.00969439369735456,-0.004044345272276435,-0.022063239845930456,0.000221370285791566,0.025833508470143596,0.02692588146947328,0.008045972677765634,-0.025224995918085906,-0.020053039274753617,-0.01717902324032028,0.026054878755935207,-0.03327096859585154,-0.02809901195251925
deepseek-coder-1.3b,base_0115,base_0100,test,flip_ab_mismatched,mismatched,90,1,no_shift,11,inner,1.0000003033349596,0.9999999381003332,0.002444701993288393,-0.01342323407120364,0.002422049876032867,0.0014017043762449282,-0.009350455424048542,-0.005888458478858667,-0.02325844831380726,-0.007286288089274907,0.009885765995100215,0.043052296901900045,0.0038237542522777945,-0.01097853207791525,-0.01342323407120364,-0.007154777825637448,0.0025994779058253203,-0.014802286330193044,-0.017246988323481434
deepseek-coder-1.3b,base_0115,base_0100,test,flip_ab_mismatched,mismatched,90,1,no_shift,15,inner,1.0000002497151437,0.999999957346448,-0.0013615138329762938,-0.012154419435242161,-0.007286474749657081,0.0007772293773131206,-0.011753511081314614,-0.007023913884759807,-0.028961239266160788,-0.0038420063057228917,0.02025316515355735,0.051352391656267565,-0.006509245372343958,-0.013515933268218455,-0.012154419435242161,-0.0200251786405624,0.016411158847834506,-0.007006687895874497,-0.005645174062898203
deepseek-coder-1.3b,base_0115,base_0100,test,flip_ab_mismatched,mismatched,90,1,no_shift,19,inner,1.0000002639408088,1.0000000595589231,-0.002380986253372904,-0.013480317538568808,-0.008952809986126502,-0.0019028847834465334,-0.010866140404382224,-0.003088754334534727,-0.03479427650318054,-0.002938659509932478,0.04156657439553979,0.036838050536119105,-0.010855694769573036,-0.01586130379194171,-0.013480317538568808,-0.026716998561514747,0.03862791488560735,-0.005005609022368674,-0.0026246227689957716
deepseek-coder-1.3b,base_0115,base_0100,test,flip_ab_mismatched,mismatched,90,1,no_shift,0,outer,1.0000006219312374,1.0000002075861147,0.0023198761384047237,-0.01258077509051389,0.027300471773540225,-0.0032528476660294856,-0.006833682291925741,0.0033568833959830343,-0.019581154467944076,-0.0034078721603102245,0.027750867084053832,-0.01507218106038094,0.024047624107510768,-0.010260898952109167,-0.01258077509051389,0.013786725155401636,0.02434299492374359,-0.034308523059619934,-0.03662839919802466
deepseek-coder-1.3b,base_0115,base_0100,test,flip_ab_mismatched,mismatched,90,1,no_shift,3,outer,1.0000006166424251,1.0000000086054601,-0.0033339110074907547,-0.01321603042339949,0.0029938224088711662,0.0008299929263037879,-0.008000165663974334,0.0024928527914603975,-0.020334938963859787,0.0009862896666717295,0.0374318393959846,0.00014964083246732374,0.0038238153351749515,-0.016549941430890242,-0.01321603042339949,-0.012726126095715273,0.03841812906265635,-0.020373756766065194,-0.01703984575857444
deepseek-coder-1.3b,base_0115,base_0100,test,flip_ab_mismatched,mismatched,90,1,no_shift,7,outer,1.000000638954601,1.0000001071561107,-0.006186536537559308,-0.021833397978650172,0.001077897953877749,0.005589109969278781,-0.01046827321060309,-0.0030523359119384737,-0.02050357054214688,0.00032343074787348665,0.02890747032324842,0.026145673388129065,0.006667007923156526,-0.02801993451620948,-0.021833397978650172,-0.021352926593052962,0.029230901071121917,-0.03468694243936601,-0.028500405901806698
deepseek-coder-1.3b,base_0115,base_0100,test,flip_ab_mismatched,mismatched,90,1,no_shift,11,outer,1.0000005581900342,1.0000001552279907,0.0025038682575934945,-0.014204151224879604,0.0012042592904931149,0.0022348637119582295,-0.009156110228416328,-0.005325113895558677,-0.021796103651517407,-0.008748926846531741,0.00945573309759734,0.0438312785272178,0.003439123002451333,-0.011700282967286112,-0.014204151224879604,-0.008261159964834786,0.000706806251065617,-0.015139405969737445,-0.01764327422733094
deepseek-coder-1.3b,base_0115,base_0100,test,flip_ab_mismatched,mismatched,90,1,no_shift,15,outer,1.0000006287075278,1.0000000913959197,-0.0014358556114400529,-0.014010790366043453,-0.007748110525862294,0.002232346131430073,-0.011579492952113796,-0.006490384938538055,-0.028261535914202746,-0.0037545402665993786,0.01773578128756237,0.05331204584419921,-0.0055157643944322154,-0.015446645977483502,-0.014010790366043453,-0.02096241037191572,0.013981241020962987,-0.009930881583051287,-0.008495025971611237
deepseek-coder-1.3b,base_0115,base_0100,test,flip_ab_mismatched,mismatched,90,1,no_shift,19,outer,1.000000561715909,1.0000001421714306,-0.0025601540954503024,-0.015300619441782794,-0.009138731456079584,-0.0002448310226032934,-0.010652785065257546,-0.0022934598386724053,-0.03465388230088817,-0.0037710839863912514,0.04041852685548475,0.03819660080716236,-0.00938356247868288,-0.017860773537233095,-0.015300619441782794,-0.027244336015915978,0.036647442869093494,-0.008477211058550215,-0.0059170569630999145
deepseek-coder-1.3b,base_0115,base_0100,test,flip_ab_mismatched,mismatched,90,1,no_shift,0,margin,0.99994189180182,0.9999907135396087,-0.040552898211961175,0.2839699375865454,-0.11726717862028802,0.3255412033606936,-0.22785903090335968,-0.02531561289463756,-0.024902844778437433,0.010274371474260587,-0.21530975191029061,0.031470626635260346,0.20827402474040557,0.24341703937458417,0.2839699375865454,0.4516910641149897,-0.20503538043603003,0.0351430146341786,0.0756959128461398
deepseek-coder-1.3b,base_0115,base_0100,test,flip_ab_mismatched,mismatched,90,1,no_shift,3,margin,0.9999531447285339,1.0000038988245545,0.03518433499514727,0.18534739743757922,-0.2269030793899487,0.17369660469023016,-0.18146337909302723,0.024634364092570464,-0.046343032599678584,0.008540527686806819,0.04783056856244827,-0.02047355228608938,-0.05320647469971851,0.2205317324327265,0.18534739743757922,0.16732525773300788,0.05637109624925507,0.273738207132445,0.23855387213729773
deepseek-coder-1.3b,base_0115,base_0100,test,flip_ab_mismatched,mismatched,90,1,no_shift,7,margin,0.9999452357566363,0.9999936772045728,0.08469127203510016,0.18362359714390625,-0.2104208502375724,-0.05923974913378302,0.06317582744200113,-0.03544250107884278,-0.010357412278337974,-0.06191207191046668,0.2505062926647209,-0.2045759631987747,-0.26966059937135545,0.2683148691790064,0.18362359714390625,-0.0013457301923490705,0.18859422075425422,0.5379754685503618,0.4532841965152617
deepseek-coder-1.3b,base_0115,base_0100,test,flip_ab_mismatched,mismatched,90,1,no_shift,11,margin,0.999963384093769,0.9999846187184063,-0.016876283004162083,0.11855657793155604,-0.33623270885764156,-0.10668053609892592,-0.018740259051990175,-0.011158599464605207,0.02168686663433786,0.14707537266016885,0.48290760801973853,-0.2805168041438334,-0.4429132449565676,0.10168029492739394,0.11855657793155604,-0.34123295002917353,0.6299829806799073,0.5445935398839615,0.5614698228881236
deepseek-coder-1.3b,base_0115,base_0100,test,flip_ab_mismatched,mismatched,90,1,no_shift,15,margin,0.9999453474878228,0.9999904995229834,-0.036149207364331505,0.19561643426830305,-0.363717364095593,-0.17161501528664036,-0.028117226507513915,-0.035147123730482996,0.00864269621391181,-0.053088404364015844,0.9384721558862099,-0.4548517929847017,-0.5353323793822333,0.15946722690397155,0.19561643426830305,-0.3758651524782619,0.885383751522194,0.6947996062862049,0.7309488136505364
deepseek-coder-1.3b,base_0115,base_0100,test,flip_ab_mismatched,mismatched,90,1,no_shift,19,margin,0.9999571271472831,0.9999942308562693,-0.07952731994334554,0.20473293097551004,-0.2928799677672554,-0.18800985432669312,-0.049061104681060196,-0.07153451027977141,-0.05539328012428632,0.12112750716976824,0.7968629146134012,-0.38628021192729506,-0.48088982209394854,0.1252056110321645,0.20473293097551004,-0.35568421106178405,0.9179904217831694,0.606095433126113,0.6856227530694585
deepseek-coder-1.3b,base_0116,base_0073,test,flip_ab_mismatched,mismatched,90,1,no_shift,0,inner,1.0000002178625957,0.9999996781443378,0.0006714372597998019,-0.0022882422785184225,0.018820325848378616,0.0021938429635820784,-0.006815147614133197,-0.001958817622734363,-0.010262784168238458,0.0013381005055261228,0.010405871626484153,-0.012105126238404262,0.021014168811960665,-0.0016168050187186228,-0.0022882422785184225,0.01939736379324203,0.011743972132010283,-0.022630973830679288,-0.023302411090479088
deepseek-coder-1.3b,base_0116,base_0073,test,flip_ab_mismatched,mismatched,90,1,no_shift,3,inner,1.0000002094918503,0.9999999091947167,0.004057306406043253,-0.0009134467598169308,0.008047050836952563,0.0011715761858169665,-0.01041062409300022,0.0006294650782516734,-0.006560816364444624,0.00426721411079402,0.010253544886923593,-0.010541570584654103,0.009218627022769543,0.0031438596462263213,-0.0009134467598169308,0.012362486668995892,0.014520758997717653,-0.006074767376543222,-0.010132073782586473
deepseek-coder-1.3b,base_0116,base_0073,test,flip_ab_mismatched,mismatched,90,1,no_shift,7,inner,1.000000287730416,0.9999999311817688,0.005235887371360977,0.0010148554953763392,0.0020915917012698237,0.008216688036887783,-0.015918089945031896,-0.002273723921319576,-0.009325824218238743,0.0001950253088030835,0.021199800548014403,-0.010436566925769164,0.010308279738157622,0.006250742866737317,0.0010148554953763392,0.016559022604894974,0.021394825856817512,-0.004057536871420305,-0.009293424242781283
deepseek-coder-1.3b,base_0116,base_0073,test,flip_ab_mismatched,mismatched,90,1,no_shift,11,inner,1.0000002460999096,0.9999999358400427,0.0025953534092087527,0.0003876415327670876,0.0009999418901132096,0.0027671597428462705,-0.014612750895459273,-0.004427641846581045,-0.004671897017089796,-0.0023806850366965508,0.013518525139558424,0.005824042821466147,0.0037671016329594575,0.0029829949419758403,0.0003876415327670876,0.006750096574935277,0.01113784010286184,-0.0007841066909836172,-0.00337946010019237
deepseek-coder-1.3b,base_0116,base_0073,test,flip_ab_mismatched,mismatched,90,1,no_shift,15,inner,1.0000002514571864,1.0000000170803371,0.0028171119652627107,0.0021737148450633216,-0.0017391036669254442,0.0015668940391028515,-0.018717038686168582,-0.003041429028379033,-0.006445808957853377,-0.0028022728545012247,0.016879522474268382,0.00930817549328114,-0.00017220962782259208,0.004990826810326032,0.0021737148450633216,0.00481861718250344,0.014077249619767085,0.005163036438148624,0.0023459244728859137
deepseek-coder-1.3b,base_0116,base_0073,test,flip_ab_mismatched,mismatched,90,1,no_shift,19,inner,1.0000002316464227,0.9999999878263779,0.0029130038068114275,-0.0011642997259552028,-0.0036036466308454525,0.0015451199275824693,-0.020247282708541918,-0.000814717978929032,-0.011915601679948998,-0.006578802742251684,0.028675247103647106,0.011190736808386503,-0.002058526703262983,0.0017487040808562247,-0.0011642997259552028,-0.00030982262240675934,0.02209644436139535,0.003807230784119208,0.0008942269773077804
deepseek-coder-1.3b,base_0116,base_0073,test,flip_ab_mismatched,mismatched,90,1,no_shift,0,outer,1.000000172931494,1.0000000358986005,0.0007124512427723571,-0.0024127383805763692,0.021301470137759515,0.0032206434043990217,-0.0067830163833284265,-0.00221604263204453,-0.01095010502269678,0.001456852730906559,0.011074979682165809,-0.01540463181225088,0.024522113542158497,-0.001700287137804013,-0.0024127383805763692,0.022821826404354484,0.012531832413072375,-0.02622240067996251,-0.026934851922734867
deepseek-coder-1.3b,base_0116,base_0073,test,flip_ab_mismatched,mismatched,90,1,no_shift,3,outer,1.0000001602093207,1.000000240754059,0.003038517425378728,-0.0011931109706797456,0.008297272040793058,0.0032802574194950853,-0.010444452190949007,0.0006044013041724616,-0.0044801398232292775,0.004064309552640819,0.011726532980814386,-0.014893507193698141,0.011577529460288144,0.0018454064546989841,-0.0011931109706797456,0.01342293591498711,0.015790842533455196,-0.00973212300558916,-0.01277064043096789
deepseek-coder-1.3b,base_0116,base_0073,test,flip_ab_mismatched,mismatched,90,1,no_shift,7,outer,1.0000002987459116,1.0000002078207206,0.0038582958680451157,0.0008257055664512569,0.0015448315377512567,0.010608802700721315,-0.017469259465414257,-0.0014663569571573506,-0.008220932933353964,0.001384595943697376,0.022078407291652113,-0.013144180477583867,0.012153634238472572,0.004684001434496371,0.0008257055664512569,0.016837635672968948,0.0234630032353495,-0.0074696328039762,-0.011327928672021315
