model,base_id,split,contrast,contrast_kind,n_tokens_from,n_tokens_to,same_length,n_differing_tokens,differing_indices,expected_differing,as_designed,mutation_index,differs_only_at_mutation,use_index,use_token_identical
deepseek-coder-6.7b,base_0316,test,flip_ba,binding_flip,21,21,1,1,9,1,1,9,1,15,1
deepseek-coder-6.7b,base_0316,test,same_outer,same_binding,21,21,1,2,"2,11",2,1,9,0,15,1
deepseek-coder-6.7b,base_0316,test,same_inner,same_binding,21,21,1,2,"2,11",2,1,9,0,15,1
deepseek-coder-6.7b,base_0317,test,flip_ab,binding_flip,21,21,1,1,9,1,1,9,1,15,1
deepseek-coder-6.7b,base_0317,test,flip_ba,binding_flip,21,21,1,1,9,1,1,9,1,15,1
deepseek-coder-6.7b,base_0317,test,same_outer,same_binding,21,21,1,2,"2,11",2,1,9,0,15,1
deepseek-coder-6.7b,base_0317,test,same_inner,same_binding,21,21,1,2,"2,11",2,1,9,0,15,1
deepseek-coder-6.7b,base_0318,calib,flip_ab,binding_flip,21,21,1,1,9,1,1,9,1,15,1
deepseek-coder-6.7b,base_0318,calib,flip_ba,binding_flip,21,21,1,1,9,1,1,9,1,15,1
deepseek-coder-6.7b,base_0318,calib,same_outer,same_binding,21,21,1,2,"2,11",2,1,9,0,15,1
deepseek-coder-6.7b,base_0318,calib,same_inner,same_binding,21,21,1,2,"2,11",2,1,9,0,15,1
deepseek-coder-6.7b,base_0319,test,flip_ab,binding_flip,21,21,1,1,9,1,1,9,1,15,1
deepseek-coder-6.7b,base_0319,test,flip_ba,binding_flip,21,21,1,1,9,1,1,9,1,15,1
deepseek-coder-6.7b,base_0319,test,same_outer,same_binding,21,21,1,2,"2,11",2,1,9,0,15,1
deepseek-coder-6.7b,base_0319,test,same_inner,same_binding,21,21,1,2,"2,11",2,1,9,0,15,1
deepseek-coder-6.7b,base_0320,calib,flip_ab,binding_flip,21,21,1,1,9,1,1,9,1,15,1
deepseek-coder-6.7b,base_0320,calib,flip_ba,binding_flip,21,21,1,1,9,1,1,9,1,15,1
deepseek-coder-6.7b,base_0320,calib,same_outer,same_binding,21,21,1,2,"2,11",2,1,9,0,15,1
deepseek-coder-6.7b,base_0320,calib,same_inner,same_binding,21,21,1,2,"2,11",2,1,9,0,15,1
deepseek-coder-6.7b,base_0321,test,flip_ab,binding_flip,21,21,1,1,9,1,1,9,1,15,1
deepseek-coder-6.7b,base_0321,test,flip_ba,binding_flip,21,21,1,1,9,1,1,9,1,15,1
deepseek-coder-6.7b,base_0321,test,same_outer,same_binding,21,21,1,2,"2,11",2,1,9,0,15,1
deepseek-coder-6.7b,base_0321,test,same_inner,same_binding,21,21,1,2,"2,11",2,1,9,0,15,1
deepseek-coder-6.7b,base_0322,calib,flip_ab,binding_flip,21,21,1,1,9,1,1,9,1,15,1
deepseek-coder-6.7b,base_0322,calib,flip_ba,binding_flip,21,21,1,1,9,1,1,9,1,15,1
deepseek-coder-6.7b,base_0322,calib,same_outer,same_binding,21,21,1,2,"2,11",2,1,9,0,15,1
deepseek-coder-6.7b,base_0322,calib,same_inner,same_binding,21,21,1,2,"2,11",2,1,9,0,15,1
deepseek-coder-6.7b,base_0323,test,flip_ab,binding_flip,21,21,1,1,9,1,1,9,1,15,1
deepseek-coder-6.7b,base_0323,test,flip_ba,binding_flip,21,21,1,1,9,1,1,9,1,15,1
deepseek-coder-6.7b,base_0323,test,same_outer,same_binding,21,21,1,2,"2,11",2,1,9,0,15,1
deepseek-coder-6.7b,base_0323,test,same_inner,same_binding,21,21,1,2,"2,11",2,1,9,0,15,1
deepseek-coder-6.7b,base_0324,test,flip_ab,binding_flip,21,21,1,1,9,1,1,9,1,15,1
deepseek-coder-6.7b,base_0324,test,flip_ba,binding_flip,21,21,1,1,9,1,1,9,1,15,1
deepseek-coder-6.7b,base_0324,test,same_outer,same_binding,21,21,1,2,"2,11",2,1,9,0,15,1
deepseek-coder-6.7b,base_0324,test,same_inner,same_binding,21,21,1,2,"2,11",2,1,9,0,15,1
deepseek-coder-6.7b,base_0325,test,flip_ab,binding_flip,21,21,1,1,9,1,1,9,1,15,1
deepseek-coder-6.7b,base_0325,test,flip_ba,binding_flip,21,21,1,1,9,1,1,9,1,15,1
deepseek-coder-6.7b,base_0325,test,same_outer,same_binding,21,21,1,2,"2,11",2,1,9,0,15,1
deepseek-coder-6.7b,base_0325,test,same_inner,same_binding,21,21,1,2,"2,11",2,1,9,0,15,1
deepseek-coder-6.7b,base_0326,calib,flip_ab,binding_flip,21,21,1,1,9,1,1,9,1,15,1
deepseek-coder-6.7b,base_0326,calib,flip_ba,binding_flip,21,21,1,1,9,1,1,9,1,15,1
deepseek-coder-6.7b,base_0326,calib,same_outer,same_binding,21,21,1,2,"2,11",2,1,9,0,15,1
deepseek-coder-6.7b,base_0326,calib,same_inner,same_binding,21,21,1,2,"2,11",2,1,9,0,15,1
deepseek-coder-6.7b,base_0327,test,flip_ab,binding_flip,21,21,1,1,9,1,1,9,1,15,1
deepseek-coder-6.7b,base_0327,test,flip_ba,binding_flip,21,21,1,1,9,1,1,9,1,15,1
deepseek-coder-6.7b,base_0327,test,same_outer,same_binding,21,21,1,2,"2,11",2,1,9,0,15,1
deepseek-coder-6.7b,base_0327,test,same_inner,same_binding,21,21,1,2,"2,11",2,1,9,0,15,1
deepseek-coder-6.7b,base_0328,test,flip_ab,binding_flip,21,21,1,1,9,1,1,9,1,15,1
deepseek-coder-6.7b,base_0328,test,flip_ba,binding_flip,21,21,1,1,9,1,1,9,1,15,1
deepseek-coder-6.7b,base_0328,test,same_outer,same_binding,21,21,1,2,"2,11",2,1,9,0,15,1
deepseek-coder-6.7b,base_0328,test,same_inner,same_binding,21,21,1,2,"2,11",2,1,9,0,15,1
deepseek-coder-6.7b,base_0329,test,flip_ab,binding_flip,21,21,1,1,9,1,1,9,1,15,1
deepseek-coder-6.7b,base_0329,test,flip_ba,binding_flip,21,21,1,1,9,1,1,9,1,15,1
deepseek-coder-6.7b,base_0329,test,same_outer,same_binding,21,21,1,2,"2,11",2,1,9,0,15,1
deepseek-coder-6.7b,base_0329,test,same_inner,same_binding,21,21,1,2,"2,11",2,1,9,0,15,1
deepseek-coder-6.7b,base_0330,calib,flip_ab,binding_flip,21,21,1,1,9,1,1,9,1,15,1
deepseek-coder-6.7b,base_0330,calib,flip_ba,binding_flip,21,21,1,1,9,1,1,9,1,15,1
deepseek-coder-6.7b,base_0330,calib,same_outer,same_binding,21,21,1,2,"2,11",2,1,9,0,15,1
deepseek-coder-6.7b,base_0330,calib,same_inner,same_binding,21,21,1,2,"2,11",2,1,9,0,15,1
deepseek-coder-6.7b,base_0331,calib,flip_ab,binding_flip,21,21,1,1,9,1,1,9,1,15,1
deepseek-coder-6.7b,base_0331,calib,flip_ba,binding_flip,21,21,1,1,9,1,1,9,1,15,1
deepseek-coder-6.7b,base_0331,calib,same_outer,same_binding,21,21,1,2,"2,11",2,1,9,0,15,1
deepseek-coder-6.7b,base_0331,calib,same_inner,same_binding,21,21,1,2,"2,11",2,1,9,0,15,1
deepseek-coder-6.7b,base_0332,test,flip_ab,binding_flip,21,21,1,1,9,1,1,9,1,15,1
deepseek-coder-6.7b,base_0332,test,flip_ba,binding_flip,21,21,1,1,9,1,1,9,1,15,1
deepseek-coder-6.7b,base_0332,test,same_outer,same_binding,21,21,1,2,"2,11",2,1,9,0,15,1
deepseek-coder-6.7b,base_0332,test,same_inner,same_binding,21,21,1,2,"2,11",2,1,9,0,15,1
deepseek-coder-6.7b,base_0333,calib,flip_ab,binding_flip,21,21,1,1,9,1,1,9,1,15,1
deepseek-coder-6.7b,base_0333,calib,flip_ba,binding_flip,21,21,1,1,9,1,1,9,1,15,1
deepseek-coder-6.7b,base_0333,calib,same_outer,same_binding,21,21,1,2,"2,11",2,1,9,0,15,1
deepseek-coder-6.7b,base_0333,calib,same_inner,same_binding,21,21,1,2,"2,11",2,1,9,0,15,1
deepseek-coder-6.7b,base_0334,test,flip_ab,binding_flip,21,21,1,1,9,1,1,9,1,15,1
deepseek-coder-6.7b,base_0334,test,flip_ba,binding_flip,21,21,1,1,9,1,1,9,1,15,1
deepseek-coder-6.7b,base_0334,test,same_outer,same_binding,21,21,1,2,"2,11",2,1,9,0,15,1
deepseek-coder-6.7b,base_0334,test,same_inner,same_binding,21,21,1,2,"2,11",2,1,9,0,15,1
deepseek-coder-6.7b,base_0335,calib,flip_ab,binding_flip,21,21,1,1,9,1,1,9,1,15,1
deepseek-coder-6.7b,base_0335,calib,flip_ba,binding_flip,21,21,1,1,9,1,1,9,1,15,1
deepseek-coder-6.7b,base_0335,calib,same_outer,same_binding,21,21,1,2,"2,11",2,1,9,0,15,1
deepseek-coder-6.7b,base_0335,calib,same_inner,same_binding,21,21,1,2,"2,11",2,1,9,0,15,1
deepseek-coder-6.7b,base_0336,calib,flip_ab,binding_flip,21,21,1,1,9,1,1,9,1,15,1
deepseek-coder-6.7b,base_0336,calib,flip_ba,binding_flip,21,21,1,1,9,1,1,9,1,15,1
deepseek-coder-6.7b,base_0336,calib,same_outer,same_binding,21,21,1,2,"2,11",2,1,9,0,15,1
deepseek-coder-6.7b,base_0336,calib,same_inner,same_binding,21,21,1,2,"2,11",2,1,9,0,15,1
deepseek-coder-6.7b,base_0337,test,flip_ab,binding_flip,21,21,1,1,9,1,1,9,1,15,1
deepseek-coder-6.7b,base_0337,test,flip_ba,binding_flip,21,21,1,1,9,1,1,9,1,15,1
deepseek-coder-6.7b,base_0337,test,same_outer,same_binding,21,21,1,2,"2,11",2,1,9,0,15,1
deepseek-coder-6.7b,base_0337,test,same_inner,same_binding,21,21,1,2,"2,11",2,1,9,0,15,1
deepseek-coder-6.7b,base_0338,calib,flip_ab,binding_flip,21,21,1,1,9,1,1,9,1,15,1
deepseek-coder-6.7b,base_0338,calib,flip_ba,binding_flip,21,21,1,1,9,1,1,9,1,15,1
deepseek-coder-6.7b,base_0338,calib,same_outer,same_binding,21,21,1,2,"2,11",2,1,9,0,15,1
deepseek-coder-6.7b,base_0338,calib,same_inner,same_binding,21,21,1,2,"2,11",2,1,9,0,15,1
deepseek-coder-6.7b,base_0339,test,flip_ab,binding_flip,21,21,1,1,9,1,1,9,1,15,1
deepseek-coder-6.7b,base_0339,test,flip_ba,binding_flip,21,21,1,1,9,1,1,9,1,15,1
deepseek-coder-6.7b,base_0339,test,same_outer,same_binding,21,21,1,2,"2,11",2,1,9,0,15,1
deepseek-coder-6.7b,base_0339,test,same_inner,same_binding,21,21,1,2,"2,11",2,1,9,0,15,1
deepseek-coder-6.7b,base_0340,test,flip_ab,binding_flip,21,21,1,1,9,1,1,9,1,15,1
deepseek-coder-6.7b,base_0340,test,flip_ba,binding_flip,21,21,1,1,9,1,1,9,1,15,1
deepseek-coder-6.7b,base_0340,test,same_outer,same_binding,21,21,1,2,"2,11",2,1,9,0,15,1
deepseek-coder-6.7b,base_0340,test,same_inner,same_binding,21,21,1,2,"2,11",2,1,9,0,15,1
deepseek-coder-6.7b,base_0341,test,flip_ab,binding_flip,21,21,1,1,9,1,1,9,1,15,1
deepseek-coder-6.7b,base_0341,test,flip_ba,binding_flip,21,21,1,1,9,1,1,9,1,15,1
deepseek-coder-6.7b,base_0341,test,same_outer,same_binding,21,21,1,2,"2,11",2,1,9,0,15,1
deepseek-coder-6.7b,base_0341,test,same_inner,same_binding,21,21,1,2,"2,11",2,1,9,0,15,1
deepseek-coder-6.7b,base_0342,test,flip_ab,binding_flip,21,21,1,1,9,1,1,9,1,15,1
deepseek-coder-6.7b,base_0342,test,flip_ba,binding_flip,21,21,1,1,9,1,1,9,1,15,1
deepseek-coder-6.7b,base_0342,test,same_outer,same_binding,21,21,1,2,"2,11",2,1,9,0,15,1
deepseek-coder-6.7b,base_0342,test,same_inner,same_binding,21,21,1,2,"2,11",2,1,9,0,15,1
deepseek-coder-6.7b,base_0343,test,flip_ab,binding_flip,21,21,1,1,9,1,1,9,1,15,1
deepseek-coder-6.7b,base_0343,test,flip_ba,binding_flip,21,21,1,1,9,1,1,9,1,15,1
deepseek-coder-6.7b,base_0343,test,same_outer,same_binding,21,21,1,2,"2,11",2,1,9,0,15,1
deepseek-coder-6.7b,base_0343,test,same_inner,same_binding,21,21,1,2,"2,11",2,1,9,0,15,1
deepseek-coder-6.7b,base_0344,test,flip_ab,binding_flip,21,21,1,1,9,1,1,9,1,15,1
deepseek-coder-6.7b,base_0344,test,flip_ba,binding_flip,21,21,1,1,9,1,1,9,1,15,1
deepseek-coder-6.7b,base_0344,test,same_outer,same_binding,21,21,1,2,"2,11",2,1,9,0,15,1
deepseek-coder-6.7b,base_0344,test,same_inner,same_binding,21,21,1,2,"2,11",2,1,9,0,15,1
deepseek-coder-6.7b,base_0345,calib,flip_ab,binding_flip,21,21,1,1,9,1,1,9,1,15,1
deepseek-coder-6.7b,base_0345,calib,flip_ba,binding_flip,21,21,1,1,9,1,1,9,1,15,1
deepseek-coder-6.7b,base_0345,calib,same_outer,same_binding,21,21,1,2,"2,11",2,1,9,0,15,1
deepseek-coder-6.7b,base_0345,calib,same_inner,same_binding,21,21,1,2,"2,11",2,1,9,0,15,1
deepseek-coder-6.7b,base_0346,test,flip_ab,binding_flip,21,21,1,1,9,1,1,9,1,15,1
deepseek-coder-6.7b,base_0346,test,flip_ba,binding_flip,21,21,1,1,9,1,1,9,1,15,1
deepseek-coder-6.7b,base_0346,test,same_outer,same_binding,21,21,1,2,"2,11",2,1,9,0,15,1
deepseek-coder-6.7b,base_0346,test,same_inner,same_binding,21,21,1,2,"2,11",2,1,9,0,15,1
deepseek-coder-6.7b,base_0347,calib,flip_ab,binding_flip,21,21,1,1,9,1,1,9,1,15,1
deepseek-coder-6.7b,base_0347,calib,flip_ba,binding_flip,21,21,1,1,9,1,1,9,1,15,1
deepseek-coder-6.7b,base_0347,calib,same_outer,same_binding,21,21,1,2,"2,11",2,1,9,0,15,1
deepseek-coder-6.7b,base_0347,calib,same_inner,same_binding,21,21,1,2,"2,11",2,1,9,0,15,1
deepseek-coder-6.7b,base_0348,test,flip_ab,binding_flip,21,21,1,1,9,1,1,9,1,15,1
deepseek-coder-6.7b,base_0348,test,flip_ba,binding_flip,21,21,1,1,9,1,1,9,1,15,1
deepseek-coder-6.7b,base_0348,test,same_outer,same_binding,21,21,1,2,"2,11",2,1,9,0,15,1
deepseek-coder-6.7b,base_0348,test,same_inner,same_binding,21,21,1,2,"2,11",2,1,9,0,15,1
deepseek-coder-6.7b,base_0349,calib,flip_ab,binding_flip,21,21,1,1,9,1,1,9,1,15,1
deepseek-coder-6.7b,base_0349,calib,flip_ba,binding_flip,21,21,1,1,9,1,1,9,1,15,1
deepseek-coder-6.7b,base_0349,calib,same_outer,same_binding,21,21,1,2,"2,11",2,1,9,0,15,1
deepseek-coder-6.7b,base_0349,calib,same_inner,same_binding,21,21,1,2,"2,11",2,1,9,0,15,1
deepseek-coder-6.7b,base_0350,test,flip_ab,binding_flip,21,21,1,1,9,1,1,9,1,15,1
deepseek-coder-6.7b,base_0350,test,flip_ba,binding_flip,21,21,1,1,9,1,1,9,1,15,1
deepseek-coder-6.7b,base_0350,test,same_outer,same_binding,21,21,1,2,"2,11",2,1,9,0,15,1
deepseek-coder-6.7b,base_0350,test,same_inner,same_binding,21,21,1,2,"2,11",2,1,9,0,15,1
deepseek-coder-6.7b,base_0351,calib,flip_ab,binding_flip,21,21,1,1,9,1,1,9,1,15,1
deepseek-coder-6.7b,base_0351,calib,flip_ba,binding_flip,21,21,1,1,9,1,1,9,1,15,1
deepseek-coder-6.7b,base_0351,calib,same_outer,same_binding,21,21,1,2,"2,11",2,1,9,0,15,1
deepseek-coder-6.7b,base_0351,calib,same_inner,same_binding,21,21,1,2,"2,11",2,1,9,0,15,1
deepseek-coder-6.7b,base_0352,test,flip_ab,binding_flip,21,21,1,1,9,1,1,9,1,15,1
deepseek-coder-6.7b,base_0352,test,flip_ba,binding_flip,21,21,1,1,9,1,1,9,1,15,1
deepseek-coder-6.7b,base_0352,test,same_outer,same_binding,21,21,1,2,"2,11",2,1,9,0,15,1
deepseek-coder-6.7b,base_0352,test,same_inner,same_binding,21,21,1,2,"2,11",2,1,9,0,15,1
deepseek-coder-6.7b,base_0353,test,flip_ab,binding_flip,21,21,1,1,9,1,1,9,1,15,1
deepseek-coder-6.7b,base_0353,test,flip_ba,binding_flip,21,21,1,1,9,1,1,9,1,15,1
deepseek-coder-6.7b,base_0353,test,same_outer,same_binding,21,21,1,2,"2,11",2,1,9,0,15,1
deepseek-coder-6.7b,base_0353,test,same_inner,same_binding,21,21,1,2,"2,11",2,1,9,0,15,1
deepseek-coder-6.7b,base_0354,calib,flip_ab,binding_flip,21,21,1,1,9,1,1,9,1,15,1
deepseek-coder-6.7b,base_0354,calib,flip_ba,binding_flip,21,21,1,1,9,1,1,9,1,15,1
deepseek-coder-6.7b,base_0354,calib,same_outer,same_binding,21,21,1,2,"2,11",2,1,9,0,15,1
deepseek-coder-6.7b,base_0354,calib,same_inner,same_binding,21,21,1,2,"2,11",2,1,9,0,15,1
deepseek-coder-6.7b,base_0355,calib,flip_ab,binding_flip,21,21,1,1,9,1,1,9,1,15,1
deepseek-coder-6.7b,base_0355,calib,flip_ba,binding_flip,21,21,1,1,9,1,1,9,1,15,1
deepseek-coder-6.7b,base_0355,calib,same_outer,same_binding,21,21,1,2,"2,11",2,1,9,0,15,1
deepseek-coder-6.7b,base_0355,calib,same_inner,same_binding,21,21,1,2,"2,11",2,1,9,0,15,1
deepseek-coder-6.7b,base_0356,calib,flip_ab,binding_flip,21,21,1,1,9,1,1,9,1,15,1
deepseek-coder-6.7b,base_0356,calib,flip_ba,binding_flip,21,21,1,1,9,1,1,9,1,15,1
deepseek-coder-6.7b,base_0356,calib,same_outer,same_binding,21,21,1,2,"2,11",2,1,9,0,15,1
deepseek-coder-6.7b,base_0356,calib,same_inner,same_binding,21,21,1,2,"2,11",2,1,9,0,15,1
deepseek-coder-6.7b,base_0357,test,flip_ab,binding_flip,21,21,1,1,9,1,1,9,1,15,1
deepseek-coder-6.7b,base_0357,test,flip_ba,binding_flip,21,21,1,1,9,1,1,9,1,15,1
deepseek-coder-6.7b,base_0357,test,same_outer,same_binding,21,21,1,2,"2,11",2,1,9,0,15,1
deepseek-coder-6.7b,base_0357,test,same_inner,same_binding,21,21,1,2,"2,11",2,1,9,0,15,1
deepseek-coder-6.7b,base_0358,test,flip_ab,binding_flip,21,21,1,1,9,1,1,9,1,15,1
deepseek-coder-6.7b,base_0358,test,flip_ba,binding_flip,21,21,1,1,9,1,1,9,1,15,1
deepseek-coder-6.7b,base_0358,test,same_outer,same_binding,21,21,1,2,"2,11",2,1,9,0,15,1
deepseek-coder-6.7b,base_0358,test,same_inner,same_binding,21,21,1,2,"2,11",2,1,9,0,15,1
deepseek-coder-6.7b,base_0359,test,flip_ab,binding_flip,21,21,1,1,9,1,1,9,1,15,1
deepseek-coder-6.7b,base_0359,test,flip_ba,binding_flip,21,21,1,1,9,1,1,9,1,15,1
deepseek-coder-6.7b,base_0359,test,same_outer,same_binding,21,21,1,2,"2,11",2,1,9,0,15,1
deepseek-coder-6.7b,base_0359,test,same_inner,same_binding,21,21,1,2,"2,11",2,1,9,0,15,1
deepseek-coder-6.7b,base_0360,test,flip_ab,binding_flip,21,21,1,1,9,1,1,9,1,15,1
deepseek-coder-6.7b,base_0360,test,flip_ba,binding_flip,21,21,1,1,9,1,1,9,1,15,1
deepseek-coder-6.7b,base_0360,test,same_outer,same_binding,21,21,1,2,"2,11",2,1,9,0,15,1
deepseek-coder-6.7b,base_0360,test,same_inner,same_binding,21,21,1,2,"2,11",2,1,9,0,15,1
deepseek-coder-6.7b,base_0361,test,flip_ab,binding_flip,21,21,1,1,9,1,1,9,1,15,1
deepseek-coder-6.7b,base_0361,test,flip_ba,binding_flip,21,21,1,1,9,1,1,9,1,15,1
deepseek-coder-6.7b,base_0361,test,same_outer,same_binding,21,21,1,2,"2,11",2,1,9,0,15,1
deepseek-coder-6.7b,base_0361,test,same_inner,same_binding,21,21,1,2,"2,11",2,1,9,0,15,1
deepseek-coder-6.7b,base_0362,test,flip_ab,binding_flip,21,21,1,1,9,1,1,9,1,15,1
deepseek-coder-6.7b,base_0362,test,flip_ba,binding_flip,21,21,1,1,9,1,1,9,1,15,1
deepseek-coder-6.7b,base_0362,test,same_outer,same_binding,21,21,1,2,"2,11",2,1,9,0,15,1
deepseek-coder-6.7b,base_0362,test,same_inner,same_binding,21,21,1,2,"2,11",2,1,9,0,15,1
deepseek-coder-6.7b,base_0363,test,flip_ab,binding_flip,21,21,1,1,9,1,1,9,1,15,1
deepseek-coder-6.7b,base_0363,test,flip_ba,binding_flip,21,21,1,1,9,1,1,9,1,15,1
deepseek-coder-6.7b,base_0363,test,same_outer,same_binding,21,21,1,2,"2,11",2,1,9,0,15,1
deepseek-coder-6.7b,base_0363,test,same_inner,same_binding,21,21,1,2,"2,11",2,1,9,0,15,1
deepseek-coder-6.7b,base_0364,calib,flip_ab,binding_flip,21,21,1,1,9,1,1,9,1,15,1
deepseek-coder-6.7b,base_0364,calib,flip_ba,binding_flip,21,21,1,1,9,1,1,9,1,15,1
deepseek-coder-6.7b,base_0364,calib,same_outer,same_binding,21,21,1,2,"2,11",2,1,9,0,15,1
deepseek-coder-6.7b,base_0364,calib,same_inner,same_binding,21,21,1,2,"2,11",2,1,9,0,15,1
deepseek-coder-6.7b,base_0365,test,flip_ab,binding_flip,21,21,1,1,9,1,1,9,1,15,1
deepseek-coder-6.7b,base_0365,test,flip_ba,binding_flip,21,21,1,1,9,1,1,9,1,15,1
deepseek-coder-6.7b,base_0365,test,same_outer,same_binding,21,21,1,2,"2,11",2,1,9,0,15,1
deepseek-coder-6.7b,base_0365,test,same_inner,same_binding,21,21,1,2,"2,11",2,1,9,0,15,1
deepseek-coder-6.7b,base_0366,test,flip_ab,binding_flip,21,21,1,1,9,1,1,9,1,15,1
deepseek-coder-6.7b,base_0366,test,flip_ba,binding_flip,21,21,1,1,9,1,1,9,1,15,1
deepseek-coder-6.7b,base_0366,test,same_outer,same_binding,21,21,1,2,"2,11",2,1,9,0,15,1
deepseek-coder-6.7b,base_0366,test,same_inner,same_binding,21,21,1,2,"2,11",2,1,9,0,15,1
deepseek-coder-6.7b,base_0367,calib,flip_ab,binding_flip,21,21,1,1,9,1,1,9,1,15,1
deepseek-coder-6.7b,base_0367,calib,flip_ba,binding_flip,21,21,1,1,9,1,1,9,1,15,1
deepseek-coder-6.7b,base_0367,calib,same_outer,same_binding,21,21,1,2,"2,11",2,1,9,0,15,1
deepseek-coder-6.7b,base_0367,calib,same_inner,same_binding,21,21,1,2,"2,11",2,1,9,0,15,1
deepseek-coder-6.7b,base_0368,test,flip_ab,binding_flip,21,21,1,1,9,1,1,9,1,15,1
deepseek-coder-6.7b,base_0368,test,flip_ba,binding_flip,21,21,1,1,9,1,1,9,1,15,1
deepseek-coder-6.7b,base_0368,test,same_outer,same_binding,21,21,1,2,"2,11",2,1,9,0,15,1
deepseek-coder-6.7b,base_0368,test,same_inner,same_binding,21,21,1,2,"2,11",2,1,9,0,15,1
deepseek-coder-6.7b,base_0369,test,flip_ab,binding_flip,21,21,1,1,9,1,1,9,1,15,1
deepseek-coder-6.7b,base_0369,test,flip_ba,binding_flip,21,21,1,1,9,1,1,9,1,15,1
deepseek-coder-6.7b,base_0369,test,same_outer,same_binding,21,21,1,2,"2,11",2,1,9,0,15,1
deepseek-coder-6.7b,base_0369,test,same_inner,same_binding,21,21,1,2,"2,11",2,1,9,0,15,1
deepseek-coder-6.7b,base_0370,test,flip_ab,binding_flip,21,21,1,1,9,1,1,9,1,15,1
deepseek-coder-6.7b,base_0370,test,flip_ba,binding_flip,21,21,1,1,9,1,1,9,1,15,1
deepseek-coder-6.7b,base_0370,test,same_outer,same_binding,21,21,1,2,"2,11",2,1,9,0,15,1
deepseek-coder-6.7b,base_0370,test,same_inner,same_binding,21,21,1,2,"2,11",2,1,9,0,15,1
deepseek-coder-6.7b,base_0371,test,flip_ab,binding_flip,21,21,1,1,9,1,1,9,1,15,1
deepseek-coder-6.7b,base_0371,test,flip_ba,binding_flip,21,21,1,1,9,1,1,9,1,15,1
deepseek-coder-6.7b,base_0371,test,same_outer,same_binding,21,21,1,2,"2,11",2,1,9,0,15,1
deepseek-coder-6.7b,base_0371,test,same_inner,same_binding,21,21,1,2,"2,11",2,1,9,0,15,1
deepseek-coder-6.7b,base_0372,calib,flip_ab,binding_flip,21,21,1,1,9,1,1,9,1,15,1
deepseek-coder-6.7b,base_0372,calib,flip_ba,binding_flip,21,21,1,1,9,1,1,9,1,15,1
deepseek-coder-6.7b,base_0372,calib,same_outer,same_binding,21,21,1,2,"2,11",2,1,9,0,15,1
deepseek-coder-6.7b,base_0372,calib,same_inner,same_binding,21,21,1,2,"2,11",2,1,9,0,15,1
deepseek-coder-6.7b,base_0373,calib,flip_ab,binding_flip,21,21,1,1,9,1,1,9,1,15,1
deepseek-coder-6.7b,base_0373,calib,flip_ba,binding_flip,21,21,1,1,9,1,1,9,1,15,1
deepseek-coder-6.7b,base_0373,calib,same_outer,same_binding,21,21,1,2,"2,11",2,1,9,0,15,1
deepseek-coder-6.7b,base_0373,calib,same_inner,same_binding,21,21,1,2,"2,11",2,1,9,0,15,1
deepseek-coder-6.7b,base_0374,calib,flip_ab,binding_flip,21,21,1,1,9,1,1,9,1,15,1
deepseek-coder-6.7b,base_0374,calib,flip_ba,binding_flip,21,21,1,1,9,1,1,9,1,15,1
deepseek-coder-6.7b,base_0374,calib,same_outer,same_binding,21,21,1,2,"2,11",2,1,9,0,15,1
deepseek-coder-6.7b,base_0374,calib,same_inner,same_binding,21,21,1,2,"2,11",2,1,9,0,15,1
deepseek-coder-6.7b,base_0375,test,flip_ab,binding_flip,21,21,1,1,9,1,1,9,1,15,1
deepseek-coder-6.7b,base_0375,test,flip_ba,binding_flip,21,21,1,1,9,1,1,9,1,15,1
deepseek-coder-6.7b,base_0375,test,same_outer,same_binding,21,21,1,2,"2,11",2,1,9,0,15,1
deepseek-coder-6.7b,base_0375,test,same_inner,same_binding,21,21,1,2,"2,11",2,1,9,0,15,1
deepseek-coder-6.7b,base_0376,test,flip_ab,binding_flip,21,21,1,1,9,1,1,9,1,15,1
deepseek-coder-6.7b,base_0376,test,flip_ba,binding_flip,21,21,1,1,9,1,1,9,1,15,1
deepseek-coder-6.7b,base_0376,test,same_outer,same_binding,21,21,1,2,"2,11",2,1,9,0,15,1
deepseek-coder-6.7b,base_0376,test,same_inner,same_binding,21,21,1,2,"2,11",2,1,9,0,15,1
deepseek-coder-6.7b,base_0377,test,flip_ab,binding_flip,21,21,1,1,9,1,1,9,1,15,1
deepseek-coder-6.7b,base_0377,test,flip_ba,binding_flip,21,21,1,1,9,1,1,9,1,15,1
deepseek-coder-6.7b,base_0377,test,same_outer,same_binding,21,21,1,2,"2,11",2,1,9,0,15,1
deepseek-coder-6.7b,base_0377,test,same_inner,same_binding,21,21,1,2,"2,11",2,1,9,0,15,1
deepseek-coder-6.7b,base_0378,test,flip_ab,binding_flip,21,21,1,1,9,1,1,9,1,15,1
deepseek-coder-6.7b,base_0378,test,flip_ba,binding_flip,21,21,1,1,9,1,1,9,1,15,1
deepseek-coder-6.7b,base_0378,test,same_outer,same_binding,21,21,1,2,"2,11",2,1,9,0,15,1
deepseek-coder-6.7b,base_0378,test,same_inner,same_binding,21,21,1,2,"2,11",2,1,9,0,15,1
deepseek-coder-6.7b,base_0379,test,flip_ab,binding_flip,21,21,1,1,9,1,1,9,1,15,1
deepseek-coder-6.7b,base_0379,test,flip_ba,binding_flip,21,21,1,1,9,1,1,9,1,15,1
